,song,time,lyrics
21,Les Flamandes,2:36,"Les Flamandes dansent sans rien direSans rien dire aux dimanches sonnantsLes Flamandes dansent sans rien direLes Flamandes ça n'est pas causantSi elles dansent, c'est parce qu'elles ont vingt ansEt qu'à vingt ans il faut se fiancerSe fiancer pour pouvoir se marierEt se marier pour avoir des enfantsC'est ce que leur ont dit leurs parentsLe bedeau et même son EminenceL'Archiprêtre qui prêche au couventEt c'est pour ça, et c'est pour ça qu'elles dansentLes Flamandes, les FlamandesLes Fla, les Fla, les FlamandesLes Flamandes dansent sans frémirSans frémir aux dimanches sonnantsLes Flamandes dansent sans frémirLes Flamandes ça n'est pas frémissantSi elles dansent c'est parce qu'elles ont trente ansEt qu'à trente ans il est bon de montrerQue tout va bien, que poussent les enfantsEt le houblon et le blé dans le préElles font la fierté de leurs parentsDu bedeau et de son EminenceL'Archiprêtre qui prêche au couventEt c'est pour çan et c'est pour ça qu'elles dansentLes Flamandes, les FlamandesLes Fla, les Fla, les FlamandesLes Flamandes dansent sans sourireSans sourire aux dimanches sonnantsLes Flamandes dansent sans sourireLes Flamandes, ça n'est pas souriantSi elles dansent, c'est qu'elles ont septante ansQu'à septante ans il est bon de montrerQue tout va bien, que poussent les p'tits-enfantsEt le houblon et le blé dans le pré:Toutes vêtues de noir comme leurs parentsComme le bedeau et comme son EminenceL'Archiprêtre qui radote au couventElles héritent et c'est pour ça qu'elles dansentLes Flamandes, les FlamandesLes Fla, les Fla, les FlamandesLes Flamandes dansent sans mollirSans mollir aux dimanches sonnantsLes Flamandes dansent sans mollirLes Flamandes, ça n'est pas mollissantSi elles dansent, c'est parce qu'elles ont cent ansEt qu'à cent ans il est bon de montrerQue tout va bien qu'on a toujours bon piedEt bon houblon et bon blé dans le préElles s'en vont retrouver leurs parentsEt le bedeau et même Son EminenceL'Archiprêtre qui radote au couventEt c'est pour ça qu'une dernière fois elles dansentLes Flamandes, les Flamandes, les Fla, les FlaLes Flamandes, les Flamandes, les FlamandesLes Fla, les Fla, les FlamandesLes Flamandes, les Flamandes, les FlamandesLes Fla, les Fla, les Flamandes"
22,L' Ivrogne,2:59,"Ami, remplis mon verreEncore un et je vasEncore un et je vaisNon, je ne pleure pasJe chante et je suis gaiMais j'ai mal d'être moiAmi, remplis mon verreAmi, remplis mon verreBuvons à ta santéToi qui sais si bien direQue tout peut s'arrangerQu'elle va revenirTant pis si tu es menteurTavernier sans tendresseJe serai saoul dans une heureJe serai sans tristesseBuvons à la santéDes amis et des riresQue je vais retrouverQui vont me revenirTant pis si ces seigneursMe laissent à terreJe serai saoul dans une heureJe serai sans colèreAmi, remplis mon verreEncore un et je vasEncore un et je vaisNon, je ne pleure pasJe chante et je suis gaiMais j'ai mal d'être moiAmi, remplis mon verreAmi, remplis mon verreBuvons à ma santéQue l'on boive avec moiQue l'on vienne danserQu'on partage ma joieTant pis si les danseursMe laissent sous la luneJe serai saoul dans une heureJe serai sans rancuneBuvons aux jeunes fillesQu'il me reste à aimerBuvons déjà aux fillesQue je vais faire pleurerEt tant pis pour les fleursQu'elles me refuserontJe serai saoul dans une heureJe serai sans passionAmi, remplis mon verreEncore un et je vasEncore un et je vaisNon, je ne pleure pasJe chante et je suis gaiMais j'ai mal d'être moiAmi, remplis mon verreAmi, remplis mon verreBuvons à la putainQui m'a tordu le cœurBuvons à plein chagrinBuvons à pleines pleursEt tant pis pour les pleursQui me pleuvent ce soirJe serai saoul dans une heureJe serai sans mémoireBuvons nuit après nuitPuisque je serai trop laidPour la moindre SylviePour le moindre regretBuvons puisqu'il est l'heureBuvons rien que pour boireJe serai bien dans une heureJe serai sans espoirAmi, remplis mon verreEncore un et je vasEncore un et je vaisNon, je ne pleure pasJe chante et je suis gaiTout s'arrange déjàAmi, remplis mon verreAmi, remplis mon verreAmi, remplis mon verre"
23,Les Paumés du Petit Matin,3:47,"Ils s'éveillent à l'heure du bergerPour se lever à l'heure du théEt sortir à l'heure de plus rienLes paumés du petit matinElles, elles ont l'arroganceDes filles qui ont de la poitrineEux, ils ont cette assuranceDes hommes dont on devineQue le papa a eu d'la chanceLes paumés du petit matinVenez danserCopain, copain, copain, copainCopain, copain, copainVenez danserEt ça danse les yeux dans les seinsIls se blanchissent leurs nuitsAu lavoir des mélancoliesQui lave sans salir les mainsLes paumés du petit matinIls se racontent à minuitLes poèmes qu'ils n'ont pas lusLes romans qu'ils n'ont pas écritsLes amours qu'ils n'ont pas vécuesLes vérités qui n'servent à rienLes paumés du petit matinVenez danserCopain, copain, copain, copainCopain, copain, copainVenez danserEt ça danse les yeux dans les seinsL'amour leur déchire le foie, ahAh, c'était, c'était si bienC'était, ah ah ah vous ne comprendriez pasLes paumés du petit matinIls prennent le dernier whiskyIls prennent le dernier bon motIls reprennent le dernier whiskyIls prennent le dernier tangoIls prennent le dernier chagrinLes paumés du petit matinVenez pleurerCopain, copain, copain, allez!Allez, venez, venezAllez, venez pleurerEt ça pleure les yeux dans les seinsLes paumés du petit matin"
24,Quand on N'A Que l'Amour,3:31,"Quand on n'a que l'amourÀ s'offrir en partageAu jour du grand voyageQu'est notre grand amourQuand on n'a que l'amourMon amour toi et moiPour qu'éclatent de joieChaque heure et chaque jourQuand on n'a que l'amourPour vivre nos promessesSans nulle autre richesseQue d'y croire toujoursQuand on n'a que l'amourPour meubler de merveillesEt couvrir de soleilLa laideur des faubourgsQuand on n'a que l'amourPour unique raisonPour unique chansonEt unique secoursQuand on n'a que l'amourPour habiller matinPauvres et malandrinsDe manteaux de veloursQuand on n'a que l'amourÀ offrir en prièrePour les maux de la terreEn simple troubadourQuand on n'a que l'amourÀ offrir à ceux-làDont l'unique combatEst de chercher le jourQuand on n'a que l'amourPour parler aux canonsEt rien qu'une chansonPour convaincre un tambourQuand on n'a que l'amourPour tracer un cheminÀ chaque carrefourAlors, sans avoir rienQue la force d'aimerNous aurons dans nos mainsMa mie, le monde entier"
25,La Statue,2:46,"J'aimerais tenir l'enfant d'MarieQui a fait graver sous ma statue""Il a vécu toute sa vieEntre l'honneur et la vertu""Moi qui ai trompé mes amisDe faux serment en faux sermentMoi qui ai trompé mes amisDu jour de l'An au jour de l'AnMoi qui ai trompé mes maîtressesDe sentiment en sentimentMoi qui ai trompé mes maîtressesDu printemps jusques au printempsAh, cet enfant d’Marie, je l’aimerais, làEt j'aimerais que les enfants ne me regardent pasJ'aimerais tenir l'enfant de carêmeQui a fait graver sous ma statue""Les dieux rappellent ceux qu'ils aimentEt c'était lui qu'ils aimaient l'plus""Moi qui n'ai jamais prié DieuQue lorsque j'avais mal aux dentsMoi qui n'ai jamais prié DieuQue quand j'ai eu peur de SatanMoi qui n'ai prié SatanQue lorsque j'étais amoureuxMoi qui n'ai prié SatanQue quand j'ai eu peur du bon DieuAh, cet enfant d’carême, je l’aimerais, làEt j'aimerais que les enfants ne me regardent pasJ'aimerais tenir l'enfant d'salaudQui a fait graver sous ma statue ""Il est mort comme un hérosIl est mort comme on ne meurt plus""Moi qui suis parti faire la guerreParce que je m'ennuyais tellementMoi qui suis parti faire la guerrePour voir si les femmes des AllemandsMoi qui suis mort à la guerreParce que les femmes des AllemandsMoi qui suis mort à la guerreDe n'avoir pu faire autrementAh, cet enfant d’salaud, je l’aimerais, làEt j'aimerais que mes enfants ne me regardent pas"
26,Zangra,3:27,"Je m'appelle Zangra et je suis lieutenantAu fort de Belonzio qui domine la plaineD'où l'ennemi viendra qui me fera hérosEn attendant ce jour, je m'ennuie quelquefoisAlors, je vais au bourg voir les filles en troupeauxMais elles rêvent d'amour et moi de mes chevauxJe m'appelle Zangra et déjà capitaineAu fort de Belonzio qui domine la plaineD'où l'ennemi viendra qui me fera hérosEn attendant ce jour, je m'ennuie quelquefoisAlors, je vais au bourg voir la jeune ConsueloMais elle parle d'amour et moi de mes chevauxJe m'appelle Zangra, maintenant commandantAu fort de Belonzio qui domine la plaineD'où l'ennemi viendra qui me fera hérosEn attendant ce jour, je m'ennuie quelquefoisAlors, je vais au bourg, boire avec Don PedroIl boit à mes amours et moi à ses chevauxJe m'appelle Zangra, je suis vieux colonelAu fort de Belonzio qui domine la plaineD'où l'ennemi viendra qui me fera hérosEn attendant ce jour, je m'ennuie quelquefoisAlors, je vais au bourg, voir la veuve de PedroJe parle enfin d'amour mais elle de mes chevauxJe m'appelle Zangra, hier trop vieux généralJ'ai quitté Belonzio qui domine la plaineEt l'ennemi est là, je ne serai pas héros"
27,Les Bourgeois,2:48,"Le cœur bien au chaudLes yeux dans la bièreChez la grosse Adrienne de MontalantAvec l'ami JojoEt avec l'ami PierreOn allait boire nos vingt ansJojo se prenait pour VoltaireEt Pierre pour CasanovaEt moi, moi qui étais le plus fierMoi, moi je me prenais pour moiEt quand vers minuit passaient les notairesQui sortaient de l'hôtel des ""Trois Faisans""On leur montrait notre cul et nos bonnes manièresEn leur chantantLes bourgeois c'est comme les cochonsPlus ça devient vieux plus ça devient bêteLes bourgeois c'est comme les cochonsPlus ça devient vieux plus ça devient c-Le cœur bien au chaudLes yeux dans la bièreChez la grosse Adrienne de MontalantAvec l'ami JojoEt avec l'ami PierreOn allait brûler nos vingt ansVoltaire dansait comme un vicaireEt Casanova n'osait pasEt moi, moi qui restait le plus fierMoi j'étais presque aussi saoul que moiEt quand vers minuit passaient les notairesQui sortaient de l'hôtel des ""Trois Faisans""On leur montrait notre cul et nos bonnes manièresEn leur chantantLes bourgeois c'est comme les cochonsPlus ça devient vieux plus ça devient bêteLes bourgeois c'est comme les cochonsPlus ça devient vieux plus ça devient c-Le cœur au reposLes yeux bien sur terreAu bar de l'hôtel des ""Trois Faisans""Avec maître JojoEt avec maître PierreEntre notaires on passe le tempsJojo parle de VoltaireEt Pierre de CasanovaEt moi, moi qui suis resté le plus fierMoi, moi je parle encore de moiEt c'est en sortant vers minuit Monsieur le CommissaireQue tous les soirs de chez la MontalantDe jeunes ""peigne-culs"" nous montrent leur derrièreEn nous chantantLes bourgeois c'est comme les cochonsPlus ça devient vieux plus ça devient bêteLes bourgeois c'est comme les cochonsPlus ça devient vieux plus ça devient c-"
28,La Fanette,3:50,"Nous étions deux amis et Fanette m'aimaitLa plage était déserte et dormait sous juilletSi elles s'en souviennent les vagues vous dirontCombien pour la Fanette j'ai chanté de chansonsFaut direFaut dire qu'elle était belleComme une perle d'eauFaut dire qu'elle était belleEt je ne suis pas beauFaut direFaut dire qu'elle était bruneTant la dune était blondeEt tenant l'autre et l'uneMoi je tenais le mondeFaut direFaut dire que j'étais fouDe croire à tout celaJe le croyais à nousJe la croyais à moiFaut direQu'on ne nous apprend pasA se méfier de toutNous étions deux amis et Fanette m'aimaitLa plage était déserte et mentait sous juilletSi elles s'en souviennent les vagues vous dirontComment pour la Fanette s'arrêta la chansonFaut direFaut dire qu'en sortantD'une vague mouranteJe les vis s'en allantComme amant et amanteFaut direFaut dire qu'ils ont riQuand ils m'ont vu pleurerFaut dire qu'ils ont chantéQuand je les ai mauditsFaut direQue c'est bien ce jour-làQu'ils ont nagé si loinQu'ils ont nagé si bienQu'on ne les revit pasFaut direQu'on ne nous apprend pasMais parlons d'autre choseNous étions deux amis et Fanette l'aimaitLa plage est déserte et pleure sous juilletEt le soir quelquefois, quand les vagues s'arrêtentJ'entends comme une voixJ'entends c'est la Fanette"
29,Madeleine,2:59,"Ce soir j`attends Madeleine J`ai apporté do lilas J`en apporte toutes les semaines Madeleine elle aime bien ça Ce soir j`attends Madeleine On prendra le tram trente-trois Pour manger des frites chez Eugène Madeleine elle aime tant ça Madeleine c`est mon Noël C`est mon Amérique à moi Même qu`elle est trop bien pour moi Comme dit son cousin Joël Ce soir j`attends Madeleine On ira au cinéma Je lui dirai des &quotje t`aime"" Madeleine elle aime tant ça  Elle est tellement jolie Elle est tellement tout ça Elle est toute ma vie Madeleine que j`attends là  Ce soir j`attends Madeleine Mais il pleut sur mes lilas Il pleut comme toutes les semaines Et Madeleine n`arrive pas Ce soir j`attends Madeleine C`est trop tard pour le tram trente-trois Trop tard pour les frites d`Eugène Et Madeleine n`arrive pas Madeleine c`est mon horizon C`est mon Amérique à moi Même qu`elle est trop bien pour moi Comme dit son cousin Gaston Mais ce soir j`attends Madeleine Il me reste le cinéma Je lui dirai des &quotje t`aime"" Madeleine elle aime tant ça  Elle est tellement jolie Elle est tellement tout ça Elle est toute ma vie Madeleine qui n`arrive pas  Ce soir j`attendais Madeleine Mais j`ai jeté mes lilas Je les ai jetés comme toutes les semaines Madeleine ne viendra pas Ce soir j`attendais Madeleine C`est fichu pour le cinéma Je reste avec mes &quotje t`aime"" Madeleine ne viendra pas Madeleine c`est mon espoir C`est mon Amérique à moi Sûr qu`elle est trop bien pour moi Comme dit son cousin Gaspard Ce soir j`attendais Madeleine Tiens le dernier tram s`en va On doit fermer chez Eugène Madeleine ne viendra pas  Elle est tellement jolie Elle est tellement tout ça Elle est toute ma vie Madeleine qui ne viendra pas  Demain j`attendrai Madeleine Je rapporterai do lilas J`en rapporterai toute la semaine Madeleine elle aimera ça Demain j`attendrai Madeleine On prendra le tram trente-trois Pour manger des frites chez Eugène Madeleine elle aimera ça Madeleine c`est mon espoir C`est mon Amérique à moi Tant pis si elle est trop bien pour moi Comme dit son cousin Gaspard Demain j`attendrai Madeleine On ira au cinéma Je lui dirai des &quotje t`aime"" Madeleine elle aimera ça"
30,Marieke,2:25,"Ay Marieke, Marieke je t'aimais tantEntre les tours de Bruges et GandAy Marieke, Marieke il why a longtempsEntre les tours de Bruges et GandZonder liefde warme liefdeWaait de wind de stomme windZonder liefde warme liefdeWeent de zee de grijze zeeZonder liefde warme liefdeLijdt het licht het donk're lichtEn schuurt het zand over mijn landMijn platte land mijn VlaanderlandAy Marieke, Marieke le ciel flamandCouleur des tours de Bruges et GandAy Marieke, Marieke le ciel flamandPleure avec moi de Bruges à GandZonder liefde warme liefdeWaait de wind see'est finiZonder liefde warme liefdeWeent de zee déjà finiZonder liefde warme liefdeLijdt het licht tout est finiEn schuurt het zand over mijn landMijn platte land mijn VlaanderlandAy Marieke, Marieke le ciel flamandPesait-il trop de Bruges à GandAy Marieke, Marieke sur tes vingt ansQue j'aimais tant de Bruges à GandZonder liefde warme liefdeLacht de duivel de zwarte duivelZonder liefde warme liefdeBrandt mijn hart mijn oude hartZonder liefde warme liefdeSterft de zomer de droeve zomerEn schuurt het zand over mijn landMijn platte land mijn VlaanderlandAy Marieke, Marieke revienne le tempsRevienne le temps de Bruges et GandAy Marieke, Marieke revienne le tempsOù tu m'aimais de Bruges à GandAy Marieke, Marieke le soir souventEntre les tours de Bruges et GandAy Marieke, Marieke tous les étangsM'ouvrent leurs bras de Bruges à GandDe Bruges à Gand de Bruges à Gand"
31,Le Moribond,2:52,"Adieu l'Émile, je t'aimais bienAdieu l'Émile, je t'aimais bien, tu saisOn a chanté les mêmes vinsOn a chanté les mêmes fillesOn a chanté les mêmes chagrinsAdieu l'Émile, je vais mourirC'est dur de mourir au printemps, tu saisMais je pars aux fleurs la paix dans l'âmeCar vu que tu es bon comme du pain blancJe sais que tu prendras soin de ma femmeJe veux qu'on rie, je veux qu'on danseJe veux qu'on s'amuse comme des fousJe veux qu'on rie, je veux qu'on danseQuand c'est qu'on me mettra dans le trouAdieu Curé, je t'aimais bienAdieu Curé, je t'aimais bien, tu saisOn n'était pas du même bordOn n'était pas du même cheminMais on cherchait le même portAdieu Curé, je vais mourirC'est dur de mourir au printemps, tu saisMais je pars aux fleurs la paix dans l'âmeCar vu que tu étais son confidentJe sais que tu prendras soin de ma femmeJe veux qu'on rie, je veux qu'on danseJe veux qu'on s'amuse comme des fousJe veux qu'on rie, je veux qu'on danseQuand c'est qu'on me mettra dans le trouAdieu l'Antoine, je t'aimais pas bienAdieu l'Antoine, je t'aimais pas bien tu saisJ'en crève de crever aujourd'huiAlors que toi tu es bien vivantEt même plus solide que l'ennuiAdieu l'Antoine, je vais mourirC'est dur de mourir au printemps, tu saisMais je pars aux fleurs la paix dans l'âmeCar vu que tu étais son amantJe sais que tu prendras soin de ma femmeJe veux qu'on rie, je veux qu'on danseJe veux qu'on s'amuse comme des fousJe veux qu'on rie, je veux qu'on danseQuand c'est qu'on me mettra dans le trouAdieu ma femme, je t'aimais bienAdieu ma femme, je t'aimais bien tu saisMais je prends le train pour le Bon DieuJe prends le train qui est avant le tienMais on prend tous le train qu'on peutAdieu ma femme, je vais mourirC'est dur de mourir au printemps, tu saisMais je pars aux fleurs les yeux fermés, ma femmeCar vu que je les ai fermés souventJe sais que tu prendras soin de mon âmeJe veux qu'on rie, je veux qu'on danseJe veux qu'on s'amuse comme des fousJe veux qu'on rie, je veux qu'on danseQuand c'est qu'on me mettra dans le trou"
32,On N'Oublie Rien,3:15,"On n'oublie rien de rienOn n'oublie rien du toutOn n'oublie rien de rienOn s'habitue c'est toutNi ces départs, ni ces naviresNi ces voyages qui nous chavirentDe paysages en paysagesEt de visages en visagesNi tous ces ports, ni tous ces barsNi tous ces attrape-cafardOù l'on attend le matin grisAu cinéma de son whiskyNi tout cela, ni rien au mondeNe sait pas nous faire oublierNe peut pas nous faire oublierQu'aussi vrai que la Terre est rondeOn n'oublie rien de rienOn n'oublie rien du toutOn n'oublie rien de rienOn s'habitue c'est toutNi ces jamais ni ces toujoursNi ces ""je t'aime"" ni ces amoursQue l'on poursuit à travers cœursDe gris en gris de pleurs en pleursNi ces bras blancs d'une seule nuitCollier de femme pour notre ennuiQue l'on dénoue au petit jourPar des promesses de retourNi tout cela ni rien au mondeNe sait pas nous faire oublierNe peut pas nous faire oublierQu'aussi vrai que la Terre est rondeOn n'oublie rien de rienOn n'oublie rien du toutOn n'oublie rien de rienOn s'habitue c'est toutNi même ce temps où j'aurais faitMille chansons de mes regretsNi même ce temps où mes souvenirsPrendront mes rides pour un sourireNi ce grand lit où mes remordsOnt rendez-vous avec la mortNi ce grand lit que je souhaiteA certains jours comme une fêteNi tout cela ni rien au mondeNe sait pas nous faire oublierNe peut pas nous faire oublierQu'aussi vrai que la Terre est rondeOn n'oublie rien de rienOn n'oublie rien du toutOn n'oublie rien de rienOn s'habitue c'est tout"
33,Le Plat Pays,2:12,Avec la mer du Nord pour dernier terrain vagueEt des vagues de dunes pour arrêter les vaguesEt de vagues rochers que les marées dépassentEt qui ont à jamais le cœur à marée basseAvec infiniment de brumes à venirAvec le vent de l'est écoutez-le tenirLe plat pays qui est le mienAvec des cathédrales pour uniques montagnesEt de noirs clochers comme mâts de cocagneOù des diables en pierre décrochent les nuagesAvec le fil des jours pour unique voyageEt des chemins de pluie pour unique bonsoirAvec le vent d'ouest écoutez-le vouloirLe plat pays qui est le mienAvec un ciel si bas qu'un canal s'est perduAvec un ciel si bas qu'il fait l'humilitéAvec un ciel si gris qu'un canal s'est penduAvec un ciel si gris qu'il faut lui pardonnerAvec le vent du nord qui vient s'écartelerAvec le vent du nord écoutez-le craquerLe plat pays qui est le mienAvec de l'Italie qui descendrait l'EscautAvec Frida la Blonde quand elle devient MargotQuand les fils de novembre nous reviennent en maiQuand la plaine est fumante et tremble sous juilletQuand le vent est au rire quand le vent est au bléQuand le vent est au sud écoutez-le chanterLe plat pays qui est le mien.
34,Le Prochain Amour,3:45,"On a beau faire, on a beau direQu'un homme averti en vaut deuxOn a beau faire, on a beau direÇa fait du bien d'être amoureuxJe sais, je sais que ce prochain amourSera pour moi la prochaine défaiteJe sais déjà à l'entrée de la fêteLa feuille morte que sera le petit jourJe sais, je sais, sans savoir ton prénomQue je serai ta prochaine captureJe sais déjà que c'est par leur murmureQue les étangs mettent les fleuves en prisonMais on a beau faire, on a beau direQu'un homme averti en vaut deuxOn a beau faire, on a beau direÇa fait du bien d'être amoureuxJe sais, je sais que ce prochain amourNe vivra pas jusqu'au prochain étéJe sais déjà que le temps des baisersPour deux chemins ne dure qu'un carrefourJe sais, je sais que ce prochain amourSera pour moi la prochaine des guerresJe sais déjà cette affreuse prièreQu'il faut pleurer quand l'autre est le vainqueurMais on a beau faire, on a beau direQu'un homme averti en vaut deuxOn a beau faire, on a beau direÇa fait du bien d'être amoureuxJe sais, je sais que ce prochain amourSera pour nous de vivre un nouveau règneDont nous croirons tous deux porter les chaînesDont nous croirons que l'autre a le veloursJe sais, je sais que ma tendre faiblesseFera de nous des navires ennemisMais mon cœur sait des navires ennemisPartant ensemble pour pêcher la tendresseCar on a beau faire, on a beau direQu'un homme averti en vaut deuxOn a beau direÇa fait du bien d'être amoureux"
35,Seul,3:14,On est deux mon amour Et l`amour chante et rit Mais à la mort do jour Dans les draps de l`ennui On se retrouve seul  On est dix à défendre Les vivants par des morts Mais cloués par leurs cendres Au poteau do remords On se retrouve seul  On est cent qui dansons Au bal des bons copains Mais au dernier lampion Mais au premier chagrin On se retrouve seul  On est mille contre mille A se croire les plus forts Mais à l`heure imbécile Où ça fait deux mille morts On se retrouve seul  On est million à rire do million qui est en face Mais deux millions de rires N`empêchent que dans la glace On se retrouve seul  On est mille à s`asseoir Au sommet de la fortune Mais dans la peur de voir Tout fondre sous la lune On se retrouve seul  On est cent que la gloire Invite sans raison Mais quand meurt le hasard Quand finit la chanson On se retrouve seul  On est dix à coucher Dans le lit de la puissance Mais devant ces armées Qui s`enterrent en silence On se retrouve seul  On est deux à vieillir Contre le temps qui cogne Mais lorsqu`on voit venir En riant la charogne On se retrouve seul.
36,La Tendresse,2:32,"Pour un peu de tendresseJe donnerais les diamantsQue le diable caresseDans mes coffres d'argentPourquoi crois-tu, la belleQue les marins au portVident leurs escarcellesPour offrir des trésorsA de fausses princessesPour un peu de tendresse?Pour un peu de tendresseJe changerais de visageJe changerais d'ivresseJe changerais de langagePourquoi crois-tu, la belleQu'au sommet de leurs chantsEmpereurs et ménestrelsAbandonnent souventPuissances et richessesPour un peu de tendresse?Pour un peu de tendresseJe t'offrirais le tempsQu'il reste de jeunesseA l'été finissantPourquoi crois-tu, la belleQue monte ma chansonVers la claire dentelleQui danse sur ton frontPenché vers ma détressePour un peu de tendresse?"
37,La Chanson de Jacky,3:25,"Même si un jour à Knokke-le-ZouteJe deviens comme je le redouteChanteur pour femmes finissantesMême si j'leur chante ""Mi Corazon""Avec la voix bandonéanteD'un Argentin de CarcassonneMême si on m'appelle AntonioQue je brûle mes derniers feuxEn échange de quelques cadeauxMadame, je fais ce que je peuxMême si j'me saoule à l'hydromelPour mieux parler d'virilitéA des mémères décoréesComme des arbres de NoëlJe sais qu'dans ma soûlographieChaque nuit pour des éléphants rosesJe chanterai ma chanson moroseCelle du temps où j'm'appelais JackyÊtre une heure, une heure seulementÊtre une heure, une heure quelquefoisÊtre une heure, rien qu'une heure durantBeau, beau, beau et con à la foisMême si un jour à MacaoJ'deviens gouverneur de tripotCerclé de femmes languissantesMême si lassé d'être chanteurJ'y sois devenu maître chanteurEt qu'ce soit les autres qui chantentMême si on m'appelle le beau SergeQue je vende des bateaux d'opiumDu whisky de Clermont-FerrandDe vrais pédés, de fausses viergesQue j'aie une banque à chaque doigtEt un doigt dans chaque paysEt que chaque pays soit à moiJe sais quand même que chaque nuitTout seul au fond de ma fumeriePour un public de vieux ChinoisJe rechanterai ma chanson à moiCelle du temps où j'm'appelais JackyÊtre une heure, une heure seulementÊtre une heure, une heure quelquefoisÊtre une heure, rien qu'une heure durantBeau, beau, beau et con à la foisMême si un jour au ParadisJ'devienne comme j'en serais surprisChanteur pour femmes à ailes blanchesQue je leur chante ""Alléluia!""En regrettant le temps d'en basOù c'est pas tous les jours dimancheMême si on m'appelle Dieu le PèreCelui qui est dans l'annuaireEntre ""Dieulefit"" et ""Dieu vous garde""Même si je m'laisse pousser la barbeMême si toujours trop bonne pommeJe m'crève le cœur et l'pur espritA vouloir consoler les hommesJe sais quand même que chaque nuitJ'entendrai dans mon paradisLes anges, les Saints et LuciferMe chanter la chanson d'naguèreCelle du temps où j'm'appelais JackyÊtre une heure, une heure seulementÊtre une heure, une heure quelquefoisÊtre une heure, rien qu'une heure durantBeau, beau, beau et con à la fois"
38,Les Desesperes,3:49,Se tiennent par la mainEt marchent en silenceDans ces villes éteintesQue le crachin balanceNe sonnent que leurs pasPas à pas fredonnésIls marchent en silenceLes désespérésIls ont brûlé leurs ailesIls ont perdu leurs branchesTellement naufragésQue la mort paraît blancheIls reviennent d'amourIls se sont réveillésIls marchent en silenceLes désespérésEt je sais leur cheminPour l'avoir cheminéDéjà plus de cent foisCent fois plus qu'à moitiéMoins vieux ou plus meurtrisIls vont le terminerIls marchent en silenceLes désespérésLente sous le pontL'eau est douce et profondeVoici la bonne hôtesseVoici la fin du mondeIls pleurent leurs prénomsComme de jeunes mariésEt fondent en silenceLes désespérésQue se lève celuiQui leur lance la pierreIls ne sait de l'amourQue le verbe s'aimerSur le pont n'est plus rienQu'une brume légèreÇa s'oublie en silenceCeux qui ont espéré
39,Au Suivant,3:07,"Getrampt oder mit dem MopedOder schwarz mit der BahnImmer bin ich dir irgendwie hinterher gefahrenNein, damals hab ich kein KonzertVon dir versäumtUnd nachts konnte ich nicht schlafenOder wenn, dann hab ich von dir geträumtDu spieltest CelloIn jedem Saal in unsrer GegendIch saß immer in der ersten ReiheUnd ich fand dich so erregendCelloDu warst eine Göttin für michUnd manchmal sahst du mich anUnd ich dachte „Mann, oh Mann!“Und dann war ich wieder völlig fertigJa, ich war ständig daUnd das hat dich dann überzeugtWir wollten immer zusammenbleibenUnd überhaupt mit dir, das war so großDas kann man gar nicht beschreibenUnd heute wohnst du irgendwoUnd dein Cello steht im KellerKomm pack das Ding doch noch mal ausUnd spiel so schön wie früherDu spieltest CelloIn jedem Saal in unsrer GegendIch saß immer in der ersten ReiheUnd ich fand dich so erregendCelloDu warst eine Göttin für michUnd manchmal sahst du mich anUnd ich dachte „Mann, oh Mann!“Und dann war ich wieder völlig fertig"
40,Tango Funebre,2:44,"Ah, je les vois déjàMe couvrant de baisersEt s'arrachant mes mainsEt demandant tout bas""Est-ce que la mort s'en vient?Est-ce que la mort s'en va?Est-ce qu'il est encore chaud?Est-ce qu'il est déjà froid?""Ils ouvrent mes armoiresIls tâtent mes faïencesIls fouillent mes tiroirsSe régalant d'avanceDe mes lettres d'amourEnrubannées par deuxQu'ils liront près du feuEn riant aux éclatsAh, ah, ah, ah, ah, ahAh, je les vois déjàCompassés et frileuxSuivant comme des artistesMon costume de boisIls se poussent du cœurPour être le plus tristeIls se poussent du brasPour être le premierZ'ont amené des vieillesQui ne me connaissaient plusZ'ont amené des enfantsQui ne me connaissaient pasPensent au prix des fleursEt trouvent indécentDe ne pas mourir au printempsQuand on aime le lilasAh, ah, ah, ah, ah, ahAh, je les vois déjàTous mes chers faux amisSouriant sous le poidsDu devoir accompliAh, je te vois déjàTrop triste, trop à l'aiseProtégeant sous le drapTes larmes lyonnaisesTu ne sais même pasSortant de mon cimetièreQue tu entres en ton enferQuand s'accroche à ton brasLe bras de ton quelconqueLe bras de ton dernierQui te fera pleurerBien autrement que moiAh, ah, ah, ah, ah, ahAh, je me vois déjàM'installant à jamaisBien au triste, bien au froidDans mon champ d'osseletsAh, je me vois déjàJe me vois tout au boutDe ce voyage-làD'où l'on revient de toutJe vois déjà tout çaEt l'on a le brave culotD'oser me demanderDe n'plus boire que de l'eauDe n'plus trousser les fillesDe mettre d'l'argent d'côtéD'aimer l'filet d'maquereauEt d'crier, ""Vive le roi!""Ah, ah, ah, ah, ah, ah"
