,song,time,lyrics
27,Sans Bagages,2:37,"Le jour où tu viendras, le jour où tu viendras, Le jour où tu viendras, ne prends pas tes bagages. Que m'importe, après tout, ce qu'il y aurait dedans, Je te reconnaitrai à lire ton visage. Il y a tant et tant de temps que je t'attends. Tu me tendras les mains, je n'aurai qu'à les prendre Et consoler les voix qui pleurent dans ta voix. Je t'apprivoiserai, les lumières éteintes. Tu n'auras rien à dire, je reconnaitrai bien  Le tout petit garçon, le regard solitaire Qui cachait ses chagrins dans les jardins perdus, Qui ne savait jouer qu'aux billes ou à la guerre, Qui avait tout donné et n'avait rien reçu.  Si je venais vers toi, je viendrais sans bagages. Que t'importe, après tout, ce qu'il y aurait dedans. [ Find more Lyrics at www.mp3lyrics.org/R9PI ] Tu me reconnaîtrais à lire mon visage. Il y a tant et tant de temps que tu m'attends. Je te tendrai les mains, tu n'aurais qu'à les prendre Et consoler les voix qui pleurent dans ma voix. Tu m'apprivoiserais, les lumières éteintes. Je n'aurais rien à dire, tu reconnaîtrais bien  La toute petite fille, aux cheveux en bataille Qui cachait ses chagrins dans les jardins perdus Et qui aimait la pluie et le vent et la paille Et le frais de la nuit et les jeux défendus.  Quand viendra ce jour-là, sans passé, sans bagages, Nous partirons ensemble vers un nouveau printemps Qui mêlera nos corps, nos mains et nos visages. Il y a tant et tant de temps que l'on s'attend. A quoi bon se redire les rêves de l'enfance, A quoi bon se redire les illusions perdues ? Quand viendra ce jour-là, nous partirons ensemble, A jamais retrouvés, à jamais reconnus.  Le jour où tu viendras, le jour où tu viendras, Il y a tant et tant de temps que je t'attends..."
28,Tais-Toi Marseille,3:02,"Un jour les voyous de Marseille M'ont fait goûter à leurs bouteilles Au fond d'un bistrot mal famé Où j'attendais de m'embarquer Ils m'ont raconté leurs voyages Et de bastringue en bastingage Ils m'ont saoulé de tant de bruit Que je ne suis jamais parti  Marseille Tais-toi Marseille Tu cries trop fort Je n'entends pas claquer Ses voiles dans le port  Je vais lire devant les agences Les noms des bateaux en partance C'est fou, je connais leurs chemins Mieux que les lignes de ma main Adieu les amours en gondole Les nuits de Chine, les acropoles La terre de France à mes souliers C'est comme des fers bien verrouillés  Marseille Tais-toi Marseille Tu cries trop fort Je n'entends pas claquer Ses voiles dans le port  Je vends mon histoire aux touristes : On fait des sous quand on est triste... Les escudos et les dollars Rien de meilleur pour le cafard Pourtant j'ai toujours dans ma poche, Un vieux billet qui s'effiloche C'est tout mon rêve abandonné... Je n'ose pas le déchirer  Marseille Tais-toi Marseille Tu cries trop fort Je n'entends pas claquer Ses voiles dans le port"
29,"Toi, l'Homme",3:18,"Je cherche un homme  Un homme qui ressemble à un homme  Un homme, en somme  C'est beau et puis c'est chaud, les hommes  Et plus c'est rare et plus c'est beau  J'aimerais que ce soit moins rare  Tant pis si tu es moins beau    Je cherche un homme  Un homme qui ressemble à un homme  Un homme, en somme  C'est beau et puis c'est chaud, les hommes  Et plus c'est rare, plus ça tient chaud  J'aimerais que ce soit moins rare   Et tant pis si j'avais moins chaud    J'en ai connu plusieurs   Que le soir nous apporte   Et qu'au petit matin   Tristes, l'on reconduit   Jusqu'au seuil de sa porte  J'en ai connu plusieurs   Mais le vent les emporte   Ils font de ma maison   Plus triste qu'un automne   Un jardin d'amour mortes     Si tu es l'homme, cet homme   Qui ressemble à mon homme  Mon homme, en somme  Si tu es l'homme que j'espère  Si tu es l'homme que j'attends  Oh, tu devrais venir plus vite  Tu devrais venir, maintenant  Si tu es l'homme après qui   Aucun autre homme dans ma vie   Ne sera plus jamais un homme   Ni dans mon cœur, ni sur ma peau  Oh, tu devrais venir plus vite  Oh, tu devrais venir plus tôt   Et tant pis, tant pis   Si tu n'es pas beau    Toi l'homme   L'homme qui ressemble à un homme  Mon homme, en somme  Mon homme, mon homme, mon homme"
30,Tous Les Passants,1:51,"Tous les passants s'en sont allés  Plus rapides que la mémoire   Ecrire un petit bout d'histoire  Les uns debout, d'autres couchés  Certains sont entrés dans l'histoire   Sans avoir eu le temps d'y croire  Pas même le temps d'y songer    Tous les passants s'en sont allés  Jean de Flandre et Jean de Navarre   Qui voulaient la mer à boire  La mer, je crois, les a gardés  Le petit John des Amériques   Devenu John le magnifique  La gloire ne l'a pas épargné    Tous les passants s'en sont allés  Ceux qui buvaient à la fontaine   Ont maintenant leur cave pleine   De vins aux noms ensoleillés    Ceux qui voulaient gagner des guerres  La guerre a du les décimer  Tous les passants s'en sont allés   Mais toi, plus têtue que la pierre  Tu n'as pas quitté la rivière   Ni la colline aux fleurs de Mai  Tu gardes le feu et la table  La rose et le sirop d'érable  Comme au temps des très lourds secrets    Tous les passants s'en sont allés  Au lieu de leurs vingt ans superbes   Sur lesquels a repoussé l'herbe  Je ne sais s'ils s'arrêteraient  Moi, je vois couler l'eau profonde   Sans m'y pencher une seconde  J'ai peur d'y voir ce que j'étais    Tous les passants s'en sont allés  Jean de Flandre, Jean de Navarre  Le petit John des Amériques  Tous les passants s'en sont allés"
31,Vienne,4:09,"Si je t'écris ce soir de Vienne J'aimerais bien que tu comprennes Que j'ai choisi l'absence Comme dernière chance Notre ciel devenait si lourd Si je t'écris ce soir de Vienne Oh que c'est beau l'automne à Vienne C'est que sans réfléchir J'ai préféré partir Et je suis à Vienne sans toi Je marche, je rêve dans Vienne Sur trois temps de valse lointaine Il semble que les ombres Tournent et se confondent Qu'ils étaient beaux les soirs de Vienne Ta lettre a dû croiser la mienne Non je ne veux pas que tu viennes Je suis seule et puis j'aime Etre libre O que j'aime Cet exil à Vienne sans toi  Une vieille dame autrichienne Comme il n'en existe qu'à Vienne Me loge et dans ma chambre Tombent de pourpre et d'ambre De lourdes tentures de soies C'est beau à travers les persiennes Je vois l'église Saint-Etienne Et quand le soir se pose C'est bleu, c'est gris, c'est mauve Et la nuit par-dessus les toits Que c'est beau Vienne Que c'est beau Vienne  Cela va faire une semaine Déjà que je suis seul à Vienne C'est curieux le hasard J'ai croisé l'autre soir Nos amis de Lountatchimo Cela va faire une semaine Ils étaient de passage à Vienne Ils n'ont rien demandé Mais se sont étonnés De me voir à Vienne sans toi  Moi, moi Je me promène Je suis bien Je suis bien La la la la la... Je suis bien... si bien  Et puis de semaine en semaine Voila que je vis seule à Vienne Tes lettres se font rares Peut-être qu'autre part Tu as trouvé l'oubli de moi Je lis j'écris mais quand même Oh ce qu'il est long l'automne à Vienne Dans ce lit à deux places Où la nuit je me glace Tout à coup j'ai le mal de toi Que c'est long Vienne Que c'est loin Vienne  Si je t'écris ce soir de Vienne Chéri c'est qu'il faut que tu viennes J'étais partie Pardonne-moi Notre ciel devenait si lourd Et toi de Paris jusqu'à Vienne Au bout d'une invisible chaîne Tu guettais je pense Jouant l'indifférence Et tu m'as gardée malgré moi  Il est minuit ce soir à Vienne Mon amour il faut que tu viennes Tu vois je m'abandonne Il est si beau l'automne Et j'aimerais le vivre avec toi Que c'est beau Vienne Avec toi Vienne."
32,Voici,1:27,"Voici  Qu'un ciel penche ses nuages  Sur ces chemins d'Italie  Pour amoureux sans bagages  Voici    Des coteaux en ribambelles  Pour enrubanner nos vies  De vins clairs de fleurs nouvelles  Voici    Des cloches sonnant la fête  Des fêtes pour que l'on rie  Des rires que rien n'arrête  Voici    Des amours en robe blanche  Moitié fleur et moitié fruit  Que nous jalousent les anges  Voici    Des échos qui font la chaîne  Pur porter à l'infini  Nos ""toujours"" et nos ""je t'aime""  Voici  Des promesse de Saint-Jean  De Saint-Jean qui durent la vie  Des vies qu'épargne le temps  Voici    Certains sourires de nos pères  Que l'on recherche la nuit  Pour mieux calmer sa colère  Voici    Qu'au carrefour des amitiés  La douleur s'évanouit  Broyée par nos mains serrées  Voici    Qu'en nos faubourgs délavés  Des prêtres en litanies  Sont devenus ouvriers  Voici    Des mains ridées de courage  Qui caressent l'établi  D'où jaillit la belle ouvrage  Voici    Ces fleurs poussant en pagaille  Entre nous et l'ennemi  Pour empêcher la bataille  Voici"
33,L' Aigle Noir (Dédié À Laurence),4:58,"Un beau jour ou peut-être une nuit  Près d'un lac, je m'étais endormie  Quand soudain, semblant crever le ciel  Et venant de nulle part surgit un aigle noir    Lentement, les ailes déployées  Lentement, je le vis tournoyer  Près de moi dans un bruissement d'ailes  Comme tombé du ciel, l'oiseau vint se poser    Il avait des yeux couleur rubis  Et des plumes couleur de la nuit  À son front brillant de mille feux  L'oiseau roi couronné portait un diamant bleu    De son bec, il a touché ma joue  Dans ma main il a glissé son cou  C'est alors que je l'ai reconnu  Surgissant du passé, il m'était revenu    Dis l'oiseau, oh dis emmène-moi  Retournons au pays d'autrefois  Comme avant dans mes rêves d'enfant  Pour cueillir en tremblant des étoiles, des étoiles    Comme avant dans mes rêves d'enfant  Comme avant sur un nuage blanc  Comme avant allumer le soleil  Être faiseur de pluie et faire des merveilles    L'aigle noir dans un bruissement d'ailes  Prit son vol pour regagner le ciel    Un beau jour ou peut-être une nuit  Près d'un lac, je m'étais endormie  Quand soudain, semblant crever le ciel  Et venant de nulle part surgit un aigle noir    Un beau jour ou était-ce une nuit  Près d'un lac, je m'étais endormie  Quand soudain, semblant crever le ciel  Et venant de nulle part, surgit un aigle noir    Un beau jour, une nuit  Près d'un lac, endormie  Quand soudain  Surgissant de nulle part  Surgit un aigle noir  Un beau jour, une nuit  Près d'un lac, endormie  Quand soudain  Il venait de nulle part  Il surgit l'aigle noir  Un beau jour, une nuit  Près d'un lac, endormie  Il venait de nulle part  Il surgit l'aigle noir"
34,Les Insomnies,2:44,"À voir tant de gens qui dorment et s'endorment à la nuit  Je finirai, c'est fatal, par pouvoir m'endormir aussi  À voir tant d'yeux qui se ferment, couchés dans leur lit  Je finirai par comprendre qu'il faut que je m'endorme aussi    J'en ai connu des grands, des beaux, des bien bâtis, des gentils  Qui venaient pour me bercer et combattre mes insomnies  Mais au matin, je les retrouvais, endormis dans mon lit  Pendant que je veillais seule, en combattant mes insomnies    À force de compter les moutons qui sautent dans mon lit  J'ai un immense troupeau qui se promène dans mes nuits  Qu'ils aillent brouter ailleurs, par exemple, dans vos prairies  Labourage et pâturage ne sont pas mes travaux de nuit    Sans compter les absents qui me reviennent dans mes nuits  J'ai quelquefois des vivants qui me donnent des insomnies  Et je gravis mon calvaire, sur les escaliers de la nuit  J'ai déjà connu l'enfer, connaîtrai-je le paradis?    Le paradis, ce serait, pour moi, de m'endormir la nuit  Mais je rêve que je rêve qu'on a tué mes insomnies  Et que, pâles, en robe blanche, on les a couchées dans un lit  À tant rêver que j'en rêve, les revoilà, mes insomnies    Je rôde comme les chats, je glisse comme les souris  Et Dieu, lui-même, ne sait pas ce que je peux faire de mes nuits    Mourir ou s'endormir, ce n'est pas du tout la même chose  Pourtant, c'est pareillement se coucher les paupières closes  Une longue nuit, où je les avais tous deux confondus  Peu s'en fallut, au matin, que je ne me réveille plus    Mais au ciel de mon lit, y avait les pompiers de Paris  Au pied de mon lit, les adjudants de la gendarmerie  Ô Messieurs dites-moi, ce que vous faites là, je vous prie  Madame, nous sommes là pour veiller sur vos insomnies    En un cortège chagrin, viennent mes parents, mes amis  Gravement, au nom du Père, du Fils et puis du Saint-Esprit  Si après l'heure, c'est plus l'heure, avant, ce ne l'est pas non plus  Ce n'est pas l'heure en tout cas, mais grand merci d'être venus    Je les vois déjà rire de leurs fines plaisanteries  Ceux qui prétendent connaître un remède à mes insomnies  Un médecin pour mes nuits, j'y avais pensé, moi aussi  C'est contre lui que je couche mes plus belles insomnies    À voir tant de gens qui dorment et s'endorment à la nuit  J'aurais fini, c'est fatal, par pouvoir m'endormir aussi  Mais si s'endormir c'est mourir, ah laissez-moi mes insomnies  J'aime mieux vivre en enfer que dormir en paradis  Si s'endormir c'est mourir, ah laissez-moi mes insomnies  J'aime mieux vivre en enfer que de mourir en paradis"
35,Marienbad,4:43,"Sur le grand bassin du château de l'idole Un grand cygne noir portant rubis au col Dessinait sur l'eau de folles arabesques Les gargouilles pleuraient de leurs rires grotesques Un Apollon solaire de porphyre et d'ébène Attendait Pygmalion, assis au pied d'un chêne  Je me souviens de vous Et de vos yeux de jade Là-bas, à Marienbad Là-bas, à Marienbad Mais où donc êtes-vous ? Où sont vos yeux de jade Si loin de Marienbad Si loin de Marienbad  Je portais, en ces temps, l'étole d'engoulevent Qui chantait au soleil et dansait dans l'étang Vous aviez les allures d'un dieu de lune inca En ces fièvres, en ces lieux, en ces époques-là Et moi, pauvre vestale, au vent de vos envies Au cœur de vos dédales, je n'étais qu'Ophélie  Je me souviens de vous, Du temps de ces aubades Là-bas, à Marienbad Là-bas, à Marienbad Mais où donc êtes-vous ? Vous chantez vos aubades Si loin de Marienbad Bien loin de Marienbad  C'était un grand château, au parc lourd et sombre Tout propice aux esprits qui habitent les ombres Et les sorciers, je crois, y battaient leurs sabbats Quels curieux sacrifices, en ces temps-là J'étais un peu sauvage, tu me voulais câline J'étais un peu sorcière, tu voulais Mélusine  Je me souviens de toi De tes soupirs malades Là-bas, à Marienbad A Marienbad Mais où donc êtes-vous ? Où sont vos yeux de jade Si loin de Marienbad Bien loin de Marienbad  Mais si vous m'appeliez, un de ces temps prochains Pour parler un instant aux croix de nos chemins J'ai changé, sachez-le, mais je suis comme avant Comme me font, me laissent, et me défont les temps J'ai gardé près de moi l'étole d'engoulevent Les grands gants de soie noire et l'anneau de diamant  Je serai à votre heure Au grand château de jade Au cœur de vos dédales Là-bas à Marienbad Nous danserons encore Dans ces folles parades L'œil dans tes yeux de jade Là-bas, à Marienbad Avec tes yeux de jade Nous danserons encore Là-bas, à Marienbad Là-bas, à Marienbad Mais me reviendras-tu ? Au grand château de jade A Marienbad..."
36,Si la Photo Est Bonne,2:49,"Si la photo est bonne  Juste en deuxième colonne  Y a le voyou du jour  Qui a une petite gueule d'amour  Dans la rubrique du vice  Y a l'assassin de service  Qui n'a pas du tout l'air méchant  Qui a plutôt l’œil intéressant  Coupable ou non coupable  S'il doit se mettre à table  Que j'aimerais qu'il vienne  Pour se mettre à la mienne    Si la photo est bonne  Il est bien de sa personne  N'a pas plus l'air d'un assassin  Que le fils de mon voisin  Ce gibier de potence  Pas sorti de l'enfance  Va faire sa dernière prière  Pour avoir trop aimé sa mère   Bref, on va prendre un malheureux   Qui avait le cœur trop généreux     Moi qui suis femme de président  J'en ai pas moins de cœur pour autant  De voir tomber des têtes  À la fin, ça m'embête  Et mon mari, le président  Qui m'aime bien, qui m'aime tant  Quand j'ai le cœur qui flanche  Tripote la balance    Si la photo est bonne  Qu'on m'amène ce jeune homme  Ce fils de rien, ce tout et pire  Cette crapule au doux sourire  Ce grand gars au cœur tendre  Qu'on n'a pas su comprendre  Je sens que je vais le conduire  Sur le chemin du repentir  Pour l'avenir de la France  Contre la délinquance  C'est bon, je fais le premier geste  Que la justice fasse le reste  Surtout qu'il soit fidèle  Surtout, je vous rappelle  À l'image de son portrait  Qu'ils se ressemblent trait pour trait  C'est mon ultime condition  Pour lui accorder mon pardon    Qu'on m'amène ce jeune homme  Si la photo est bonne  Si la photo est bonne  Si la photo est bonne"
37,Dis Quand Reviendras-Tu?,2:53,"Voilà combien de jours, voilà combien de nuits  Voilà combien de temps que tu es reparti  Tu m'as dit cette fois, c'est le dernier voyage  Pour nos cœurs déchirés, c'est le dernier naufrage  Au printemps, tu verras, je serai de retour  Le printemps, c'est joli pour se parler d'amour  Nous irons voir ensemble les jardins refleuris  Et déambulerons dans les rues de Paris    Dis, quand reviendras-tu?  Dis, au moins le sais-tu?  Que tout le temps qui passe ne se rattrape guère  Que tout le temps perdu  Ne se rattrape plus    Le printemps s'est enfui depuis longtemps déjа  Craquent les feuilles mortes, brûlent les feux de bois  À voir Paris si beau dans cette fin d'automne  Soudain je m'alanguis, je rêve, je frissonne  Je tangue, je chavire, et comme la rengaine  Je vais, je viens, je vire, je me tourne, je me traîne  Ton image me hante, je te parle tout bas  Et j'ai le mal d'amour, et j'ai le mal de toi    Dis, quand reviendras-tu?  Dis, au moins le sais-tu?  Que tout le temps qui passe ne se rattrape guère  Que tout le temps perdu  Ne se rattrape plus    J'ai beau t'aimer encore, j'ai beau t'aimer toujours  J'ai beau n'aimer que toi, j'ai beau t'aimer d'amour  Si tu ne comprends pas qu'il te faut revenir  Je ferai de nous deux mes plus beaux souvenirs  Je reprendrai la route, le monde m'émerveille  J'irai me réchauffer à un autre soleil  Je ne suis pas de celles qui meurent de chagrin  Je n'ai pas la vertu des femmes de marins    Dis, mais quand reviendras-tu?  Dis, au moins le sais-tu?  Que tout le temps qui passe ne se rattrape guère  Que tout le temps perdu  Ne se rattrape plus"
38,Les Flamandes,2:16,"Les Flamandes dansent sans rien dire   Sans rien dire aux dimanches sonnants   Les Flamandes dansent sans rien dire   Les Flamandes ça n'est pas causant   Si elles dansent, c'est parce qu'elles ont vingt ans   Et qu'à vingt ans il faut se fiancer   Se fiancer pour pouvoir se marier   Et se marier pour avoir des enfants   C'est ce que leur ont dit leurs parents   Le bedeau et même son Eminence   L'Archiprêtre qui prêche au couvent   Et c'est pour ça et c'est pour ça qu'elles dansent   Les Flamandes   Les Flamandes   Les Fla - Les Fla - Les Flamandes     Les Flamandes dansent sans frémir   Sans frémir aux dimanches sonnants   Les Flamandes dansent sans frémir   Les Flamandes ça n'est pas frémissant     Si elles dansent, c'est parce qu'elles ont trente ans   Et qu'à trente ans il est bon de montrer   Que tout va bien, que poussent les enfants   Et le houblon et le blé dans le pré   Elles font la fierté de leurs parents   Et du bedeau et de son Eminence   L'Archiprêtre qui prêche au couvent   Et c'est pour ça et c'est pour ça qu'elles dansent   Les Flamandes   Les Flamandes   Les Fla - Les Fla - Les Flamandes     Les Flamandes dansent sans sourire   Sans sourire aux dimanches sonnants   Les Flamandes dansent sans sourire   Les Flamandes ça n'est pas souriant   Si elles dansent, c'est qu'elles ont septante ans   Qu'à septante ans il est bon de montrer   Que tout va bien, que poussent les p'tits-enfants   Et le houblon et le blé dans le pré   Toutes vêtues de noir comme leurs parents   Comme le bedeau et comme son Eminence   L'Archiprêtre qui radote au couvent   Elles héritent et c'est pour ça qu'elles dansent   Les Flamandes   Les Flamandes   Les Fla - Les Fla - Les Flamandes     Les Flamandes dansent sans mollir   Sans mollir aux dimanches sonnants   Les Flamandes dansent sans mollir   Les Flamandes ça n'est pas mollissant   Si elles dansent, c'est parce qu'elles ont ""chent"" ans   Et qu'à ""chent"" ans il est bon de montrer   Que tout va bien, qu'on a toujours bon pied   Et bon houblon et bon blé dans le pré   Elles s'en vont retrouver leurs parents   Et le bedeau et même Son Eminence   L'Archiprêtre qui radote au couvent   Et c'est pour ça qu'une dernière fois elles dansent   Les Flamandes   Les Flamandes   Les Fla - Les Fla -Les Flamandes"
39,La Legande de la Nonne,2:36,"Venez, vous dont l'œil étincelle   Pour entendre une histoire encor   Approchez: je vous dirai celle   De doña Padilla del Flor   Elle était d'Alanje, où s'entassent   Les collines et les halliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Il est des filles à Grenade   Il en est à Séville aussi   Qui, pour la moindre sérénade   A l'amour demandent merci   Il en est que parfois embrassent   Le soir, de hardis cavaliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Ce n'est pas sur ce ton frivole   Qu'il faut parler de Padilla   Car jamais prunelle espagnole   D'un feu plus chaste ne brilla   Elle fuyait ceux qui pourchassent   Les filles sous les peupliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Elle prit le voile à Tolède   Au grand soupir des gens du lieu   Comme si, quand on n'est pas laide   On avait droit d'épouser Dieu   Peu s'en fallut que ne pleurassent   Les soudards et les écoliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Or, la belle à peine cloîtrée   Amour en son cœur s'installa   Un fier brigand de la contrée   Vint alors et dit : ""Me voilà!""   Quelquefois les brigands surpassent   En audace les chevaliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Il était laid : les traits austères   La main plus rude que le gant   Mais l'amour a bien des mystères   Et la nonne aima le brigand   On voit des biches qui remplacent   Leurs beaux cerfs par des sangliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     La nonne osa, dit la chronique   Au brigand par l'enfer conduit   Aux pieds de Sainte Véronique   Donner un rendez-vous la nuit   A l'heure où les corbeaux croassent   Volant dans l'ombre par milliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Or quand, dans la nef descendue   La nonne appela le bandit   Au lieu de la voix attendue   C'est la foudre qui répondit   Dieu voulu que ses coups frappassent   Les amants par Satan liés   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers     Cette histoire de la novice   Saint Ildefonse, abbé, voulut   Qu'afin de préserver du vice   Les vierges qui font leur salut   Les prieurs la racontassent   Dans tous les couvents réguliers   Enfants, voici des bœufs qui passent   Cachez vos rouges tabliers"
40,Litanies Pour un Retour,1:14,"Mon cœur, ma mie, mon âme  Mon ciel, mon feu, ma flamme  Mon puits, ma source, mon val  Mon miel, mon baume, mon Graal  Mon blé, mon or, ma terre  Mon soc, mon roc, ma pierre  Ma nuit, ma soif, ma faim  Mon jour, mon aube, mon pain    Ma voile, ma vague, mon guide, ma voix  Mon sang, ma force, ma fièvre, mon moi  Mon chant, mon rire, mon vin, ma joie  Mon aube, mon cri, ma vie, ma foi    Mon cœur, ma mie, mon âme  Mon ciel, mon feu, ma flamme  Mon corps, ma chair, mon bien  Voilà que tu reviens"
41,Il  N'Y a Pas d'Amour Heureux,2:08,"Rien n'est jamais acquis à l'homme, ni sa force  Ni sa faiblesse ni son cœur, et quand il croit  Ouvrir ses bras son ombre est celle d'une croix  Et quand il croit serrer son bonheur il le broie  Sa vie est un étrange et douloureux divorce    Il n'y a pas d'amour heureux    Sa vie elle ressemble à ces soldats sans armes  Qu'on avait habillés pour un autre destin  A quoi peut leur servir de ce lever matin  Eux qu'on retrouve au soir désarmés incertains  Dites ces mots ma vie et retenez vos larmes    Il n'y a pas d'amour heureux    Mon bel amour, mon cher amour, ma déchirure  Je te porte dans moi comme un oiseau blessé  Et ceux-là sans savoir nous regardent passer  Répétant après moi les mots que j'ai tressés  Et qui pour tes grands yeux tout aussitôt moururent    Il n'y a pas d'amour heureux    Le temps d'apprendre à vivre il est déjà trop tard  Que pleurent dans la nuit nos cœurs à l'unisson  Ce qu'il faut de malheur pour la moindre chanson  Ce qu'il faut de regrets pour payer un frisson  Ce qu'il faut de sanglots pour un air de guitare    Il n'y a pas d'amour heureux    Il n'y a pas d'amour qui ne soit à douleur  Il n'y a pas d'amour dont on ne soit meurtri  Il n'y a pas d'amour dont on ne soit flétri  Et pas plus que de toi l'amour de la patrie  Il n'y a pas d'amour qui ne vive de pleurs    Il n'y a pas d'amour heureux  Mais c'est notre amour à tous deux"
42,Ne Me Quitte Pas,1:59,"Ne me quitte pas   Il faut oublier   Tout peut s'oublier   Qui s'enfuit déjà   Oublier le temps   Des malentendus et le temps perdu   À savoir comment   Oublier ces heures   Qui tuaient parfois à coups de pourquoi   Le cœur du bonheur   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas     Moi je t'offrirai   Des perles de pluie   Venues de pays où il ne pleut pas   Je creuserai la terre jusqu'après ma mort   Pour couvrir ton corps d'or et de lumière   Je ferai un domaine   Où l'amour sera roi, où l'amour sera loi   Où tu seras reine   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas     Ne me quitte pas   Je t'inventerai   Des mots insensés   Que tu comprendras   Je te parlerai   De ces amants-la   Qui ont vu deux fois leurs cœurs s'embraser   Je te raconterai l'histoire de ce roi mort  De n'avoir pas pu te rencontrer   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas     On a vu souvent   Rejaillir le feu   D'un ancien volcan   Qu'on croyait trop vieux   Il est, paraît-il   Des terres brûlées   Donnant plus de blé   Qu'un meilleur avril   Et quand vient le soir   Pour qu'un ciel flamboie   Le rouge et le noir ne s'épousent-ils pas?   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas     Ne me quitte pas   Je ne vais plus pleurer   Je ne vais plus parler   Je me cacherai là  À te regarder danser et sourire et   À t'écouter chanter et puis rire   Laisse-moi devenir l'ombre de ton ombre   L'ombre de ta main   L'ombre de ton chien   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas   Ne me quitte pas"
43,Pauvre Martin,2:53,"Avec une bêche à l'épaule  Avec, à la lèvre, un doux chant  Avec, à la lèvre, un doux chant  Avec, à l'âme, un grand courage  Il s'en allait trimer aux champs    Pauvre Martin, pauvre misère  Creuse la terre, creuse le temps    Pour gagner le pain de sa vie  De l'aurore jusqu'au couchant  De l'aurore jusqu'au couchant  Il s'en allait bêcher la terre  En tous les lieux, par tous les temps    Pauvre Martin, pauvre misère  Creuse la terre, creuse le temps    Sans laisser voir, sur son visage  Ni l'air jaloux ni l'air méchant  Ni l'air jaloux ni l'air méchant  Il retournait le champ des autres  Toujours bêchant, toujours bêchant    Pauvre Martin, pauvre misère  Creuse la terre, creuse le temps    Et quand la mort lui a fait signe  De labourer son dernier champ  De labourer son dernier champ  Il creusa lui-même sa tombe  En faisant vite, en se cachant    Pauvre Martin, pauvre misère  Creuse la terre, creuse le temps    Il creusa lui-même sa tombe  En faisant vite, en se cachant  En faisant vite, en se cachant  Et s'y étendit sans rien dire  Pour ne pas déranger les gens    Pauvre Martin, pauvre misère  Dort sous la terre, dort sous le temps"
44,Pénélope,3:21,"Toi l'épouse modèle  Le grillon du foyer  Toi qui n'a point d'accrocs  Dans ta robe de mariée  Toi l'intraitable Pénélope  En suivant ton petit  Bonhomme de bonheur  Ne berces-tu jamais  En tout bien tout honneur  De jolies pensées interlopes  De jolies pensées interlopes    Derrière tes rideaux  Dans ton juste milieu  En attendant l'retour  D'un Ulysse de banlieue  Penchée sur tes travaux de toile  Les soirs de vague à l'âme  Et de mélancolie  N'as tu jamais en rêve  Au ciel d'un autre lit  Compté de nouvelles étoiles  Compté de nouvelles étoiles    N'as-tu jamais encore  Appelé de tes voeux  L'amourette qui passe  Qui vous prend aux cheveux  Qui vous compte des bagatelles  Qui met la marguerite  Au jardin potager  La pomme défendue  Aux branches du verger  Et le désordre à vos dentelles  Et le désordre à vos dentelles    N'as-tu jamais souhaité  De revoir en chemin  Cet ange, ce démon  Qui son arc à la main  Décoche des flèches malignes  Qui rend leur chair de femme  Aux plus froides statues  Les bascul' de leur socle  Bouscule leur vertu  Arrache leur feuille de vigne  Arrache leur feuille de vigne    N'aie crainte que le ciel  Ne t'en tienne rigueur  Il n'y a vraiment pas là  De quoi fouetter un coeur  Qui bat la campagne et galope  C'est la faute commune  Et le péché véniel  C'est la face cachée  De la lune de miel  Et la rançon de Pénélope  Et la rançon de Pénélope"
