,song,time,lyrics
44,Les Don Juan,3:21,"Ce qu'il faut dire de fadaises  Pour voir enfin du fond de son lit  Un soutien gorge sur une chaise  Une paire de bas sur un tapis  Nous les coureurs impénitents  Nous les donjujus, nous les don Juan    Mais chaque fois que l'on renifle  La piste fraîche du jupon  Pour un baiser, pour une gifle  Sans hésiter nous repartons  La main frôleuse et l'œil luisant  Nous les donjujus, nous les don Juan    Le seul problème qu'on se pose  C'est de séparer en deux portions  Cinquante-cinq kilos de chair rose  De cinquante-cinq grammes de nylon  C'est pas toujours un jeu d'enfant  Pour un donjuju, pour un don Juan    Le mannequin, la manucure  La dactylo, l'hôtesse de l'air  Tout est bon pour notre pâture  Que le fruit soit mûr ou qu'il soit vert  Faut qu'on y croque à belles dents  Nous les donjujus, nous les don Juan    Mais il arrive que le cœur s'accroche  Aux épines d'une jolie fleur  Ou qu'elle nous mette dans sa poche  Sous son mouchoir trempé de pleurs  C'est le danger le plus fréquent  Pour un donjuju, pour un don Juan    Nous les coureurs du tour de taille  Nous les gros croqueurs de souris  Il faut alors livrer bataille  Ou bien marcher vers la mairie  Au bras d'une belle maman  Pauvres donjujus, pauvres don Juan    Nous tamiserons les lumières  Même quand la mort viendra sonner  Et nous dirons notre prière  Sur un chapelet de grains de beauté  En attendant le jugement  Nous les donjujus, nous les don Juan"
45,Homme,4:16,"Puisqu'il te faut  Enfoncer le clou Dans le cœur d'une paume Puisqu'il te faut Le tout pour le tout Déchainer l'atome Comme un coup de vent Comme un coup de gomme Homme Homme Alors qu'est ce que t'attends ? Te faut il tant de temps Pour cesser d'etre un homme  Tournera t il toujours en grincant Ce plateau de manège Pour que revienne la saison du sang Comme vient la neige  Et revoir encore Mon visage d'homme D'homme D'homme Avec ou sans remords Qui fabrique la mort Comme la vie, les hommes  Mais toi la femme À la bouche en chœur En chœur d'anges célestes Mais toi ma femme Mon aspirateur Tu dis :Moi je reste Dans mon dénuement Où tournoient des pommes Homme Homme Entre ! Qu'est ce que t'attends !"
46,La Javanaise,2:34,"J'avoue j'en ai bavé, pas vous, mon amour?  Avant d'avoir eu vent de vous mon amour  Ne vous déplaise  En dansant la Javanaise  Nous nous aimions  Le temps d'une chanson    À votre avis qu'avons-nous vu de l'amour?  De vous à moi vous m'avez eu, mon amour  Ne vous déplaise  En dansant la Javanaise  Nous nous aimions  Le temps d'une chanson    Hélas avril en vain me voue à l'amour  J'avais envie de voir en vous cet amour  Ne vous déplaise  En dansant la Javanaise  Nous nous aimions  Le temps d'une chanson    La vie ne vaut d'etre vécue sans amour  Mais c'est vous qui l'avez voulu, mon amour  Ne vous déplaise  En dansant la Javanaise  Nous nous aimions  Le temps d'une chanson"
47,La Marche Arriere,2:11,"Tu te passes de tambours de cuivres  Pour me faire marcher au pas  Tous les pas perdus à te suivre  Je ne les calculerai pas  Parfois je l'avoue, j'ai peur  Un jour peut-etre bien, je mordrai la poussière  Et puis je m'en fous d'ailleurs  Il est trop tard pour faire marche arrière    Mon coeur était une place forte  En un clin d'oeil tu l'occupas  Maintenant je vis sous sa botte  Je défile doux devant toi  Parfois je l'avoue, j'ai peur   En te livrant ma vie et mon âme toute entière  Et puis je m'en fous d'ailleurs  Il est trop tard pour faire marche arrière      Mon général tes deux étoiles  Ce sont tes yeux qui me foudroient  Et le barda que je trimbale  C'est la passion que j'ai pour toi  Parfois je l'avoue, j'ai peur  Moi qui aimais la paix, avec toi  C'est la guerre et puis je m'en fous d'ailleurs  Il est trop tard pour faire marche arrière    Je t'obéis ca me regarde   J'aime jouer au p'tit soldat  Mais parfois tu en prends pour ton garde  Sauf le respect que je te dois  Alors je m'en fous, tu peux  Résister dans mes bras te voilà prisonnière  Un' Deux ! vers ma chambrée je te fais faire  Marche arrière, marche arrière"
48,Mon Assassin,3:12,"Je sais qu'on me tuera Bien avant que je meure Et je connais mon assassin  Mon assassin sera une jeune fille Elle n'est pas née encore mais demain Elle sera là sur mon chemin Parfaite des cheveux aux chevilles Et moi j'aurai vingt ans, vingt ans de plus J'aimerai toujours la nuit, le soleil Je me croirai presque pareil En somme au jeune homme que je fus  C'est alors qu'elle et moi on se rencontrera Je la vois, elle arrive, un garçon à son bras Ils sont beaux, le monde est beau Et moi aussi, pourquoi pas ? Oui, je suis pareil à eux Alors je leur souris et je passe et dans mon dos, Elle, elle dit ces mots : "" T'as vu le vieux ? ""  Mon assassin sera cette jeune fille Qui n'est pas née encore mais demain Elle passera sur mon chemin Et moi je cesserai de vivre Je n'aurai plus de nuits ni de matins Je n'aurai plus en moi que du vide Il n'y aura plus que des rides Au creux des lignes de ma main  Il n'y aura plus de jeunes filles Il n'y aura plus d'assassins"
49,La Neige,4:43,"Oh la neige ! Regarde la neige qui tombe...  Cimetière enchanté fait de légères tombes Elle tombe la neige, silencieusement De toute sa blancheur d'un noir éblouissant La neige... Les yeux les mieux ouverts sont encor des paupières, Et Dieu pour le prouver fait pleuvoir sa lumière Sa lumière glacée, ardente cependant, Cœur de braise tendu dans une main d'argent La neige...  Elle vient de si haut, la chaste damoiselle, Que sa forme voilée d'étoiles se constelle, Elle vient de si haut, cette sœur des sapins, Cette bombe lactée que lancent les gamins, Elle vient de si haut, la liquide étincelle, Qu'au sommet de la terre elle brille éternelle, Brandissant son flambeau sur le pic et le roc Comme la liberté dans le port de New York La neige...  Meneuse de revue aux Folies Stalingrad Descendant l'escalier des degrés centigrades, Empanachée de plumes, négresse en négatif, Elle dansait un ballet angélique, explosif Pour le soldat givré, agrippé à son arme, Œuf de sang congelé dans un cristal de larmes, Elle danse la neige, dans la nuit de Noël, Autour d'un tank brûlé qu'elle a pris pour chapelle, La neige...  Tout de suite moisson, tout de suite hécatombe, Oh la neige ! Regarde la neige qui tombe..."
50,Les P'tits Bruns et Les Grands Blonds,1:59,"Les p'tits bruns et les grands blonds Quand ils sont entre garçons Les p'tits bruns et les grands blonds Rient comm' des fous, sont comm' des frères Mais quand se pointe un jupon Leurs amitiés se défont Les p'tits bruns et les grands blonds Se font la gueul', se font la guerre Ils se disent en eux-mêmes Dès qu'une beauté s'amène : Qui de nus prendra sa main. Le grand blond ou le petit brun ? Le grand blond se rembrunit Et le petit brun pâlit  Car ils se craignent chacun Grands blonds et petits bruns C'est très triste oui, très triste ce conflit Qui éclate entre amis de naguère Moi qui suis ce qu' je suis  Je trouv' qu' ça devrait pas êtr' permis  Les p'tits bruns et les grands blonds  Quand ils sont entre garçons Les p'tits bruns et les grands blonds Rient comm' des fous, sont comm' des frères Mais quand se pointe un jupon Leurs amitiés se défont Les p'tits bruns et les grands blonds  Se font la gueul', se font la guerre, Le blond se dit en lui même J'suis gagnant, y a pas d'problème Car les filles, c'est certain, Préfèr'nt les grands blonds aux p'tits bruns Tandis que le brun se dit : "" c'est d'accord, je suis petit Mais l'amour, c'est mon rayon zéro pour les grands blonds Et y a toujours une blonde qui choisit le petit brun Une brune dans le mond' que l'blond aim'ra demain Ainsi finit la triste guerre ils se retrouvent Entre garçons rient comm' des fous Sont comm' des frères Les p'tits bruns et les grands blonds."
51,Le Paradis,2:38,"Ô Ève, Ève, mon petit, 		Te souviens tu du paradis ?  Un Dieu nous y gavait d'oranges et de cerises Mais une pomme un jour provoqua son courroux Et nous voilà dehors, sans même une valise Sous l'orage et l'éclair, marchant droit devant nous  		Ô Ève, Ève, mon petit, 		Te souviens tu du paradis ?  On cherchait un abri sous l'orage qui cogne Le ciel pleuvait des larmes, tu pleurais de la pluie Pas l'ombre d'un palais, pas même un hôtel borgne Allons donc chez le diable ! Il n'était pas chez lui  		Ô Ève, Ève, mon petit, 		Te souviens tu du paradis ?  Des siècles ont passé et nous voici ce soir Dans cette chambre obscure, sous un toit de Paris Avec le paradis au fond de la mémoire Et des disques de jazz, au pied de notre lit.  		Ô Ève, Ève, mon petit, 		Te souviens tu du paradis ?  Allons, viens près de moi, sans craindre de discorde Le pommier de ton corps ne m'est plus interdit Et si Dieu, de nouveau, défendait que j'y morde Laisse moi le chasser de notre paradis..."
52,Paris Mai,6:00,"Mai mai mai Paris mai  Mai mai mai Paris    Le casque des pavés ne bouge plus d'un cil  La Seine de nouveau ruisselle d'eau bénite  Le vent a dispersé les cendres de Bendit  Et chacun est rentré chez son automobile.  J'ai retrouvé mon pas sur le glabre bitume  Mon pas d'oiseau forcat enchainé à sa plume  Et piochant l'évasion d'un rossignol titan  Capable d'assurer le Sacre du Printemps.  Ces temps ci, je l'avoue, j'ai la gorge un peu âcre  Le Sacre du Printemps sonne comme un massacre  Mais chaque jour qui vient embellira mon cri  Il se peut que je couve un Igor Stravinski    Mai mai mai Paris mai  Mai mai mai Paris    Et je te prends Paris dans mes bras pleins de zèle  Sur ma poitrine je presse tes pierreries  Je dépose l'aurore sur tes Tuileries  Comme rose sur le lit d'une demoiselle.  Je survole à midi tes six millions de types  Ta vie à ras le bol me file au ras des tripes  J'avale tes quartiers aux couleurs de pigeon,  Intelligence blanche et grise religion  Je repère en passant Hugo dans la Sorbonne  Et l'odeur d'eau de vie de la vieille bonbonne  Aux lisières du soir, mi manne, mi mendiant,  Je plonge vers un pont où penche un étudiant    Mai mai mai Paris mai  Mai mai mai Paris    Le jeune homme harassé déchirait ses cheveux  Le jeune homme hérissé arrachait sa chemise :   Camarade, ma peau est elle encore de mise  Et dedans mon cœur seul ne fait il pas vieux jeu ?  Avec ma belle amie quand nous dansons ensemble  Est ce nous qui dansons ou la terre qui tremble ?  Je ne veux plus cracher dans la gueule à papa  Je voudrais savoir si l'homme a raison ou pas  Si je dois endosser cette guérite étroite  Avec sa manche gauche, avec sa manche droite,  Ses pâles oraisons, ses hymnes cramoisis,  Sa passion du futur, sa chronique amnésie     Mai mai mai Paris mai  Mai mai mai Paris    C'est ainsi que parlait sans un mot ce jeune homme  Entre le fleuve ancien et le fleuve nouveau  Où les hommes noyés nagent dans leurs autos.  C'est ainsi, sans un mot, que parlait ce jeune homme.  Et moi, l'oiseau forcat, casseur d'amère croûte  Vers mon ciel du dedans j'ai replongé ma route,  Le long tunnel grondant sur le dos de ses murs,  Aspiré tout au bout par un goulot d'azur  Là bas brillent la paix, la rencontre des pôles  Et l'épée du printemps qui sacre notre épaule    Gazouillez les pinsons à soulever le jour  Et nous autres grincons, ponts-levis de l'amour    Mai mai mai Paris mai  Mai mai mai Paris"
53,Le Rouge et le Noir,2:16,"L'enseigne au néon À l'entrée du Bouge  Éclaire la chambre Noir D'une lueur Rouge  Quand descend le Soir Et dans cette chambre Rouge  Y a un grand type Noir Avec une fille Rouge  En robe de soie Noir  L'enseigne au néon À l'entrée du Bouge  Éclaire la chambre Noir D'une lueur Rouge  Couleur d'abat Toir Et dans cette chambre Rouge  Y a le grand type Noir Qui boit du gin Rouge  Comme un enton Noir Tandis qu' la fille Rouge  Se remet du rouge Noir  L'enseigne au néon À l'entrée du Bouge  Éclaire le type Noir Qui s' met à rire Rouge  Et s' ressert à Boire Tandis qu' la fille Bouge  Ses hanches de soie Noir Au rythme d'un Blues  Qui sort du bouge Noir  L'enseigne au néon À l'entrée du Bouge  Bat comme un cœur Noir Le type se fait tendre Rouge  La fille dit - Non  Noir   Qu'est ce qui te prend ? Rouge  Lui demande le Noir Qui voit soudain Rouge  C'est parce que je suis Noir? - Non, dit la fille Rouge  C'est parce que t'es Noir."
54,Schplaouch,2:53,"Schplaouch ! J'ai plongé dans la vie En sortant de ma mère J'ai plongé dans la vie Comme dans l'eau de la mer  J'ai toussé, j'ai craché J'ai gueulé comme un âne : "" Au secours ! je me noie "" Personne n'a bronché Ne m'a tendu de rame De coquille de noix Alors tant mieux, tant pis J'ai appris à nager Puisque c'était mon rôle Certains requins m'ont dit : "" On va pas te manger Mais travaille ton crawl, Ce sera plus prudent ""  J'ai plongé dans la vie En sortant de ma mère J'ai plongé dans la vie Comme dans l'eau de la mer  Et depuis me voilà Le bouillon sur le dos Et buvant, c'est amer, Buvant ici et là Trois grandes tasses d'eau Pour un petit bol d'air Il y a des sirènes Quelquefois elles m'entraînent Vers des fonds irisés Dans leurs bras je bascule Mais pareils à des bulles S'envolent nos baisers De nouveau, je m'enfuis  J'ai plongé dans la vie En sortant de ma mère J'ai plongé dans la vie Comme dans l'eau de la mer  Nageant dans un fauteuil Des poissons argentés Me croisent sur ma route Ils me jettent un sale œil Quand ils voient arriver Mes cheveux sur leur soupe À quoi ça sert ce bain ? Surveille t on mon style ? Je me mouille pourquoi ? Me tendra t on la main Sur un rivage d'île En me disant : "" C'est toi, On t'attendait,  fiston ! ""  J'ai plongé dans la vie En sortant de ma mère J'ai plongé dans la vie J'ai plongé dans la mer 	Schplaouch !"
55,Tout Feu Tout Femme,2:07,"Aucune pluie, aucun orage Aucune pompe à incendie N'éteindra ce feu qui ravage Et consume ma vie Je brûle, je flambe, je grille, je crame Dès que je vous vois mes chéries Je suis tout feu tout femme Tout feu tout femme Tout feu tout femme  Si vous me donnez l'eau de votre bouche Vous mettez de l'huile sur le feu Si votre regard glacé me douche Cette douche me brûle encore mieux  À peine une brune aux yeux de braise Vient elle de m'incinérer Que je replonge dans la fournaise D'une blonde cendrée Jusqu'au dernier tison de l'âme Toute ma vie je souffrirai D'être tout feu tout femme Tout feu tout femme Tout feu tout femme  Comme la neige, ô toi tu es pure Fraîche comme une source, pourtant Eteins moi vite sous tes couvertures Je suis sur des charbons ardents  J'pourrais tomber dans un cratère Les flammes me laisseraient froid Mais que passe la moindre bergère Et je m'allume déjà Soyez mes Jeanne d'Arc, mesdames Montez sur mon bûcher à moi Qui suis tout feu tout femme Tout feu tout femme Tout feu tout femme"
56,Tu Dormiras Longtemps,2:38,"Ma belle au bois dormant  Tu dormiras longtemps  Avant que je ne vienne  Je demande partout  Le grand amour, c'est où?  Où est elle ma reine?  Je le demande à tous  Et meme à la Grande Ourse  Je le demande aux chiennes  Personne ne m'entend  Tu dormiras longtemps  Avant que je ne vienne  Ma belle au bois dormant    Ma belle au bois dormant  Tu dors depuis cent ans  Tu dors depuis des siècles  Et moi je cours toujours   Et mon corps se fait lourd  Et mon cœur fait des siennes    Je crois qu'il devient fou  Battant les quatre cents coups  Pour des amours malsaines  Toi, là bas, tu m'attends  Tu dormiras longtemps  Avant que je ne vienne  Ma belle au bois dormant    Ma belle au bois dormant  Vois, j'ai des cheveux blancs  Regarde, je me traine  Mon rouleau est au bout  Je suis encore debout  Mais je ne vis qu'à peine  Mon amour, ton château  C'est trop loin, c'est trop haut  J'en ai marre, je me couche  À mon tour maintenant  D'attendre calmement  Ton baiser sur ma bouche  Ma belle au bois dormant"
57,Vie Violence,4:15,"Vie violence ça va de pair Les deux se balancent paradis enfer Vie violence chair contre chair Dansent les cadences d'un tango pervers  Allez viens qu'on s'y frotte Ma colombe, ma cocotte Si la vallée sanglote Buvons des larmes  Vie violence ça va de pair Amour et souffrance jouent au bras de fer  La terre et l'eau l'air et le feu Forment un complot ça saute aux yeux Sadomasos faits pour la pelle Les anges là-haut tu t'en rappelles Et les enfants en tourbillon Dans un ballet de papillons La vraie vie, la belle  Allez viens qu'on s'y frotte Ma colombe, ma cocotte Tes vallées ont des charmes Valant des larmes  Vie violence ça va de pair Les deux se balancent paradis enfer Vie vie oh lance lance-moi ton feu Brûle-moi d'innocence Je suis bon, nom de Dieu !"
58,Western,4:57,"My God, my God, Dieu de la Bible, Les femmes c'est quoi? c'est qui? - Quelles soient cheyennes ou yankees Elles sont la flèche et toi la cible...  De mon cheval à peine sorti J'prenais un bain à Gold City Cigare au bec, champagne en pogne J'barbotais dans de l'eau d' Cologne Quand la porte s'ouvrit soudain Sur une rafale de satin J'avais jamais dans une robe Imaginé autant de globes... La fille susurre : ""Bonsoir, bandit! Y avait longtemps que j't'attendis Montre le moi, vas y, dégaine! Fais moi sauter hors de ma gaine Y a longtemps que j' me tords le cou Pour apercevoir ton six coups...""  La fille était vraiment sensass Comme au poker un carré d'as Toutes dents dehors, je lui glisse: ""Puisque tu m'aimes, come on, miss! J' commençais à trouver l'Ouest terne Tu l' fais briller comme une lanterne Et puisque mon arme te charme Voici mon colt, tu m' désarmes Mais manie le sans trop d' secousses, J'en ai un autre sous la mousse Je quitte parfois mes éperons, Je quitte jamais mon ceinturon Toujours quelqu'un veut m' déquiller Alors j'me lave tout habillé, yeah!""  Moi qui suis né dans le Middlevex Un pistolet à chaque index, Moi qui fis feu des deux gâchettes Du Texas au Machachuchette, J'me suis r'trouvé devant l' pasteur, Une étoil' d'or au fond du cœur, Puis nous partîmes vers l'Ohio Où je cultive un champ de fayots Ma femme fait la tarte aux myrtilles, J'élève mes gosses, garçons et filles Aussi verdâtre qu'un billard, Parfois, le croque mort vient me voir Il dit contemplant mes récoltes: ""Pour moi, ça ne vaut pas ton colt...""  My God, My God, Dieu de la Bible... Les femmes c'est quoi? c'est qui? - Qu'elles soient cheyennes ou yankees Elles sont la flèche et toi la cible"
59,Arme d'Amour,4:01,"Un jour, un jour c\'est sûr Reviendra le jour pur L\'immense jour d\'avant le Temps Le couple moribond Se lèvera d\'un bond Armé d\'amour jusqu\'aux dents  Mon bras c\'est ton collier et tes doigts sont mes bagues Tu es ma parure, je suis ton joyau Mes orteils de soleil marchent sur tes vagues Tu es ma pâture jusqu\'au fond du boyau Tu m\'éclates de paix, je t\'éclaire de rires En dansant devant toi la nuit de Walpurgis Puis je bois dans ton cou comme font les vampires Mélangeant savamment nos vices à nos lis  Un jour, un jour c\'est sûr Reviendra le jour pur L\'immense jour d\'avant le Temps Alors la femme et l\'homme Retrouveront la pomme Sans la morsure dedans  Je me courbe vers toi ma tremblante statue Le miel de mille ciels ruisselle de tes cils Qu\'une ombre te traverse aussitôt je la tue Que mon chant soit bloqué tu en dénoues le fil Calmement tu t\'endors quand je pars pour mes guerres Le casque de mon front pour tout arsenal Je pars saigner de l\'eau sous le feu des mystères Une étoile de mer me fera général  Un jour, un jour, c\'est sûr Reviendra le jour pur L\'immense jour d\'avant le Temps Et l\'on verra l\'enfant Que plus rien ne défend Être bercé par Satan  Cet enfant surgira d\'un silence de perle De nos vies échangées dans un éclair d\'azur Et le noir aujourd\'hui et l\'effroi qui déferlent S\'enfuiront à jamais poursuivis par les murs Les murs d\'une maison qui se nomme le monde Ouverte à tous les vents fredonnant des oiseaux Il renaîtra de nous, ma brune à l\'âme blonde Et la mort plus jamais ne fera de vieux os  Un jour, un jour, c\'est sûr Reviendra le jour pur L\'immense jour d\'avant le Temps, Le couple moribond  Se lèvera d\'un bond Armé d\'amour jusqu\'aux dents."
60,Montparis,6:52,"À Lutèce voguant aux aurores de nacre, Clocher, sonne là haut la cloche des patries À la cité des rois, des croix, des gueux, des sacres, Que retentisse encore le glas gras des tueries À la ville lumière éteinte en simulacres, Fous nous le gros bourdon, beffroi du capital Carillons, sonnez tous à cette capitale Que la guerre épargna et que la paix massacre  Ton pastis, je le bois dans tes pluies Montparis, Ton azur, je m'y noie autour de mes nuits Montparis Jusque dans tes rats, tu sais que tu m'auras Montparis J'te promets, chiche que dans tes îles J'vais t' faire un Brésil Parie ! L'aile de tes ponts inonde mon front D'une encre d'esprit Montparis Même quand le Pont Neuf, pauvre Ravaillac Descend Henri IV J'aime ta chanson sur tes cent mille scènes Montparis Je t'aimerai avant que j'exhale Ma dernière halle Paris  De mon sud suant son soleil noir, Tu m'aspirais, Paname Auberge étoilée où s'attablaient Les affamés de flammes Port étincelant, où débarquaient Tous les marins de l'âme, J'accourus vers toi, Paris !  Mes souliers sont en cuir de chaussette Mes chaussettes sont en laine de pieds nus Mais c'était pour mieux déguster et tâter et téter Ta poésie Car, bien sûr, je cherchais les poètes C'est à dire ceux qui baisent avec les nues Et c'était ici que le grand vent de l'invention Faisait valser les têtes Paris Jérusalem de l'intelligence Doux murmure des jubilations Je t'en prie Toi qui fus un grain de beauté du monde, Sois grain de bonté du monde Paris Au nom de tous ceux qui vivent Dans le sandwich de tes rives, Ceux qui t'aiment et te salivent Sans les mots pour qu'on l'écrive, Tes Quasimodos qui claquent Dans tes flics et dans tes flaques, Sonneront des cloches de tour Eiffel...   À Lutèce voguant aux aurores de nacre, Clocher, sonne là haut la cloche des patries À la cité des rois, des croix, des gueux, des sacres, Que retentisse encore le glas gras des tueries À la ville lumière éteinte en simulacres, Fous nous le gros bourdon, beffroi du capital Carillons, sonnez tous à cette capitale Que la guerre épargna et que la paix massacre.  		Vieille dame 		Elle gravit 		L'escalier 		En hissant 		Son mouron 		Vers son île 		Canari..."
61,Pommier de Paradis,3:50,"Il pousse à l'envers Fleurit en hiver Le pommier aux quatre pommes S'enracine au ciel Et mûrit au gel Sa pomme à Noël la donne  La donne à un enfant Qui marche avec son père Le père est tout petit Et l'enfant très très grand Alors mangeant la pomme Que lui tend son enfant Papa grandit, grandit Jusqu'au sommet des branches Jusqu'au bout de l'étoile Où la nuit attend l'homme Pommier de paradis Sapin qui fait des pommes  Il pousse à l'envers Fleurit en hiver Le pommier aux quatre pommes S'enracine au ciel Et mûrit au gel Sa pomme à Noël la donne 		La donne 		La donne"
62,Rue Saint-Denis,4:23,"À minuit, je sucre des fraises J'ai la feuille de vigne embrasée Je me lève, je pèse mon pèze Rue Saint Denis, y a bon baiser  Pas besoin d'être une sorcière Pour avoir un manche à balai J'en ai un qui me dit : "" Poussière ! Tu iras où je veux aller ""  Il me nargue, il me tarabuste, M'enfournant dans ses réacteurs Ce relatif petit arbuste S'enracine au fond de mon cœur  Que désigne t il cet index Pointé toujours vers l'azimut Comme si le ciel avait un sexe Comme si Dieu même était en rut ?  Alors à minuit, moi je mange De la femme avec mon bec tendu Oui, j'en mange comme on se venge D'être un ange trop mal foutu  D'avoir là, sous cette ceinture, Ah non ! ça n'est pas élégant ! D'avoir là, qui dure, qui dure, Ce doigt borgne obsédé de gant  À minuit, je mange de l'homme C'est mon métier, c'est mon destin C'est comme du sucre de pomme C'est mon sentier, c'est mon festin  À minuit je mange du jouine Et du vieil, et de l'entredous, Je suis une groigne, une fouine, Un, un je les mangerai tous  À minuit, je mange mon fisse Et mon père et le chancelier Le sang tout blanc du maléfice A faim de se multiplier  Les hommes naissent sur les berges Du val des morts, dans tous les choux Rouges, dans le genou des vierges Comme du blé, comme des fous...  Alors à minuit, moi je mange De l'homme. Je croque grandes dents Je bouffe le ruban orange Et les souvenirs obsédants  Je mange la tête et le foie, Le jeu, le crime, le devoir J'ouvre bien ma gueule qu'on voie Que dedans nul ciel n'est à voir."
63,Le Cri de Tarzan,3:52,"Vieux Tarzan déchu Has been de la liane, Ma guenon n'est plus Ai perdu ma Jane  Vieux Tarzan groggy En deuil jusqu'aux ongles J'ai perdu mon cri, J'ai perdu ma jungle  Ils m'ont tout tué Par tonnes d'ivoire, Éléphants sacrés, Massacré mémoire  Et tous mes gorilles Les ont fusillés Toute la famille À balles blindées  Mes hippopotames, Mes crocos géants, Des sacs pour les dames Qui ont de l'argent  Ils ont décimé Ou bien mis au zoo Le chant des pygmées, Celui des oiseaux  Mon studio zébré Au sommet de l'arbre Ils me l'ont sabré Pour une autostrade  Ma Jane est partie Au bras de l'un d'eux J'ai poussé mon cri, Le dernier, d'adieu  Quand ils m'ont tiré Avec plus d'adresse, Je me suis tiré Sans laisser d'adresse  Oui, Tarzan n'est plus Alors, mes cocos, Vous m'avez pas vu Surtout, pas un mot"
64,Energie,3:48,"Déesse de la force Puissance de la vie Craque ma vieille écorce Encore un printemps, dis !  Accorde moi la rage De mériter la vie Casse moi le lit cage Où je joue l'ici gît  Fais moi courir encore Beaucoup, à la folie Courir après l'aurore Du fin fond de la nuit  Oui, donne moi le souffle L'étincelle jaillie Des cuisses comme un buffle Martelant la prairie  Tous ces enfants qui naissent Ils veulent que ça rie Ils veulent la prouesse De la joie qui surgit  Ils demandent une force Aussi douce qu'un fruit Ah ! brise moi l'écorce Crève ma sève, dis !  Que je donne à ces gosses La sève de ma vie Et qu'avec mon écorce Ils fassent un incendie  Déesse de la force Puissance de la vie Craque ma vieille écorce Encore un printemps, dis !"
65,Quatre ou Cinq Jours,3:45,"Tu veux la chanson d'amour Qui ne serait que la tienne Eh bien qu'à cela ne tienne Donne moi quatre ou cinq jours Le temps de penser à toute La grâce que tu m'as donnée Et ma chanson se met en route Vers le cœur de ma bien aimée  Tu veux la chanson d'amour Nouvelle et pourtant ancienne Comme une vague de velours En dentelle de Valenciennes Le temps de fermer les yeux Sur le seuil de ton visage Et je devrais te chanter mieux Qu'un troubadour du moyen âge  Là là là là Là là là là là là Tant que tu es là ça va Tant que tu es là ma vie Ne vit que pour une envie C'est que tu sois là C'est que tu sois là Là là là là C'est que tu sois là là là là  Tu veux la chanson d'amour Qui ne serait que la tienne Eh bien qu'à cela ne tienne Dans le désert sous la lune Le temps de te voir sourire Et ta chanson va tressaillir Comme une source sur les dunes  Donne moi, donne moi Quatre ou cinq jours"
66,Stances à New York,3:27,"Et maintenant que ma voix s'élève... C'est le mot qui convient quand on chante New York New York, hyper réaliste rêve New York, le king de l'électrochoc  Et maintenant que ma voix s'élance... C'est le mot adéquat pour écouler mon stock De rythmes enfouis, d'inextinguibles danses De Noureïev à Nougarock  Et maintenant que ma voix module... C'est le mot qui me vient pour peindre le patchwork De New York d'aube d'or au rouge crépuscule Et puis la nuit et son brasier de blocks  Et maintenant que ma voix soit douce... Si douce que la sirène hurlante des pompiers Se calme en l'entendant et se prenne un tel pied Que le feu de l'enfer devienne bain de mousse  Et maintenant que ma voix se taise... La salle s'obscurcit, se lève le rideau Dans l'ombre d'un bémol ou la clarté d'un dièse New York City m'embarque, porte avions ou radeau"
67,Anna,4:03,"Auteur: Claude Nougaro Compositeur:Claude Nougaro Arrangeur : Yvan Cassar Editions:Miss Terre					   ANNA  Ça fait cent vingt jours Que je tourne autour D’ une nuit d’ amour Avec Anna Ça fait cent vingt mois Qu’elle veut pas de moi Elle me trouve terne Pas assez fort en thème  Je trouve pas le thème Qui fasse mouiller Anna A chacun de mes poèmes Anna, Anna, anathème Je trouve pas le théorème Au tableau noir d’Anna Je suis un cancre las  Las,las,las, las, las Oh que je suis las Eh oui, j’en suis là. Avec Anna Pourtant je la suis Comme le coolie Portant les colis  De la mélancolie   Mais je vais trouver le thème Qui fasse mouiller Anna Son regard de sirène Va se pencher sur mon cas Elle comprendra ma reine Que sa couronne c’est moi Hip Hip Hip Hourra Hio Hip Hip Euréka, Hosa Hosa Hosannah Elle comprendra ma reine L’étendue du talent Mais en attendant   Ça fait cent vingt jours Que je tourne autour D’une nuit d’amour Avec Anna Ça fait cent vingt mois Qu’elle veut pas de moi Elle me trouve terne Pas assez fort en thème"
