,song,time,lyrics
26,La Violette Africaine,3:31,"Elle m’a confié pour l’été, sa plante verte une violette africaine Elle m’a fait la bise et puis elle est partie comme une fleur vers une plage lointaine Elle nous avait plantés là, ma plante et moi ensemble, Je l’arrosais Pendant toute la belle saison on patientait à l’ombre, on attendait  Ma plante perdait ses pétales et moi je dormais mal, c’était septembre Nous vivions à petit feu, nous attendions tous les deux lassés d’attendre Je la négligeais un peu, elle ne m’en voulait pas, elle comprenait  On passait des folles nuits devant notre télé, on s’amusait  Ma violette africaine Fleurs de printemps s’en viennent s’en vont On retrouve dans la peine  Ses compagnons des quatre saisons  Nous étions abandonnés, et comme les nuits d’hivers se faisaient longues Je ramenais à la maison des copains, des chiens perdus, des vagabondes Et ma plante vivait d’mégots et d’épingles à cheveux, elle se fanait Elle se penchait vers la vitre, guettant sa maîtresse ou un peu de soleil  Le printemps a mis longtemps à m’apporter une gentille demoiselle Elle m’a reprisé le cœur, elle a rangé mes placards et mis ma plante à la poubelle Mais j’ai sauvé ma camarade, elle a réintégré sa cheminée On n’oublie pas ses amis à cause d’une amourette qui vient à passer  Ma violette africaine Fleurs de printemps s’en viennent s’en vont On retrouve dans la peine  Ses compagnons des quatre saisons"
27,L' Ombre d'Un Amour,2:55,"Le jour l’éveille, Elle se lève S’habille et ne dit rien Sur son visage glisse une larme Mais ses yeux se sont éteints  Et déjà c’est en vain Que tu cherches L’ombre d’un amour Sous ses larmes L’ombre d’un amour L’ombre d’un chagrin  Elle se maquille Mais dans la glace Pas un regard pour toi Une cigarette le café passe Elle dit que c’est fini qu’elle s’en va  Et déjà c’est en vain Que tu cherches L’ombre d’un amour Sous ses larmes L’ombre d’un amour Elle arrange ses cheveux Et sa main tremble un peu Puis elle va se regarder Si elle est jolie, si tout va bien Et si son rimmel n’a pas coulé Si elle n’oublie rien  Midi, la gare Tu ne veux pas croire Qu’elle ne reviendra pas"
28,Tout Bébé a Besoin d'Une Maman,3:10,"Je plains toujours ce pauvre Adam  Qui n’a jamais eu de maman  Il n’a pas été prévenu  Il prit la première femme nue venue   S’il en avait eu une  Il n’aurait pas pris non plus  Cette pomme car au bord de son lit  Le soir elle lui aurait chanté  Doudou dou dou dou doudou    Car tout petit bébé   A besoin d’une maman  Pour l’aimer   Tout petit bébé  A besoin d’une maman  Pour l’aimer    Le cœur d’Attila était noir  S’il mit le feu partout  C’est qu’il n’a pas eu de bavoir  Ni de petite culotte en caoutchouc  Sa maman toujours en selle  Sur un quelconque animal  A dû lui donner la tété à cheval  Et ne lui a jamais chanté  Doudou dou dou dou doudou    Et tout petit bébé   A besoin d’une maman  Pour l’aimer  Tout petit bébé  A besoin d’une maman  Pour l’aimer    La mère du petit Barbe-Bleue  N’était qu’une barbare  Elle enfermait son enfant peureux   Tout seul en barboteuse dans un placard  Si plus tard il s’est vengé  Des femmes, il faut que l’on sache  Qu’il n’était au fond qu’un vieux bébé à moustaches  A qui l’on n’avait pas chanté  Doudou dou dou dou doudou    Et tout petit bébé   A besoin d’une maman  Pour l’aimer  Tout petit bébé  A besoin d’une maman  Pour l’aimer    Vous qui avez eu des layettes  Et de jolis berceaux  N’oubliez surtout pas leurs fêtes  Cédez-leur votre place dans le métro  Soignez-vous, mariez-vous  Ecrivez-leur souvent  Et faites pour vos mamans de beaux petits enfants  Afin qu’elles puissent leur chanter  Doudou dou dou dou doudou    Car tout petit bébé   A besoin d’une maman  Pour l’aimer   Tout petit bébé  A besoin d’une maman  Pour l’aimer"
29,Viens Voir le Loup,2:55,"Le soleil est si fort, viens me voir  Ne reste pas là dehors, viens me voir  Viens te mettre à l´abri, viens me voir  Viens te mettre à l´ombre ici, viens me voir    Viens vite voir le loup  Viens vite, tu me rends fou  Viens vite voir le loup  Viens vite, tu me rends fou    Tu es plus douce et plus jolie qu´une mandarine  Plus tendre qu´une fleur de safran  Quand tu m´embrasses avec tes lèvres de grenadine  Je te mangerais d´un grand coup de dents    Viens vite voir le loup  Viens vite, tu me rends fou  Viens vite voir le loup  Viens vite, tu me rends fou    Que fais-tu là sous le ciel, viens me voir  Tu vas mourir au soleil, viens me voir  Tu n´as même pas de chapeau, viens me voir  Viens, j´te donnerais de l´eau, viens me voir    Viens vite voir le loup  Viens vite, tu me rends fou  Viens vite voir le loup  Viens vite, tu me rends fou    Tu es plus chaude qu´une poudre de paprika  Brûlante comme un grain de curry  Ta petite langue est un piment couleur de grenat  Et dans mes mains que tu es jolie    Viens vite voir le loup  Viens vite, tu me rends fou  Viens vite voir le loup  Viens vite, tu me rends fou"
30,Allez Roulez!,2:59,"C’est long le temps Quand on attend Et allez roulez, allez roulez On vous effleure A cent à l’heure Et allez roulez, allez roulez On me laisse sous la pluie A lever le pouce Ils ne savent pas que toute ma vie Dépend de celle qui m’appelle Celle qui m’attend à Paris  C’est un dix tonnes Ah! Le brave homme Et allez roulez, allez roulez Soixante à l’heure Encore dix heures Et allez roulez, allez roulez Ils aiment bien la compagnie Les gens de la route On finit par raconter sa vie Ma vie, c’est celle qui m’appelle Celle qui m’attend à Paris  Roulez, Laissez passer mes chevaux Roulez, allez roulez, roulez On a le vent dans le dos Roulez, allez roulez  Un petit café Dans un routier Et allez roulez, allez roulez A la radio La météo Et allez roulez, allez roulez Que c’est long toute une nuit Sur une autoroute Avallon, Fontainebleau, Paris Là-bas, c’est elle qui m’appelle A la Porte d’Italie  Roulez, Laissez passer mes chevaux Roulez, allez roulez, roulez On a le vent dans le dos Roulez, allez roulez"
31,Bye Bye Louis,3:37,"Louis a fait le mur Le mur de Fresnes dans la bure De l’aumônier, il était sûr De son bréviaire et de sa tonsure Et il s’est dit: « J’y suis, j’y suis! Enfin j’y suis.» C’est dans l’église qu’on l’a cueilli  Puis il s’est fait la malle Blotti dans un sac de toile Déguisé en linge sale Tous ses amis entouraient déjà  la blanchisserie: « J’y suis, j’y suis!» Qu’il leur a dit Mais les poulets y étaient aussi  Oh! BYE BYE LOUIS, bye bye bye  Oh! BYE BYE LOUIS C’est la vie, c’est la vie Louis Et sur le mur de sa prison Il grave un petit bâton Ca fait soixante douze évasions Une fois de plus, il a failli Voir sa femme et les petits Qui s’impatientent à la maison La promenade en rang par trois Le boulet, la soupe aux pois Louis n’a pas le goût à ça!  BYE BYE LOUIS, LOUIS BYE BYE  Dans la prison qui dort Peuplée de rêves de coffres forts L’alarme sonne et chacun sort Pour voir Louis qui s’évade encore Et qui s’écrie: « J’y suis, j’y suis! Cette fois j’y suis.» Puis on le ramène dans son lit  Oh! BYE BYE LOUIS, bye bye bye  Oh! BYE BYE LOUIS C’est la vie, c’est la vie Louis Les copains disent:« Ne t’en fais pas Ca sera pour une autre fois.» Mais Louis est sombre au violon A la pensée que ses amis  Font des casses dans le midi	 Pendant qu’à l’ombre il se morfond	 A ne rien faire de ses dix doigts Il perd la main pour son travail Il avait tant le goût à ça! BYE BYE LOUIS, LOUIS BYE BYE  D’Alcatraz à Fresnes De Sing-Sing à Sainte-Hélène Tourne encore la rengaine Qui redit les prouesses vaines De Louis: « J’y suis, j’y suis!» Pauvre Louis! Dou dou dou dou dou dou dou dou ………….."
32,Elle Était Oh...,4:14,"La da di da da di dou dum dé La da di da da di dou dum dum La da di da da di dou dum dé La da di dou dum dé  Dans la cohue  De la salle des pas perdus Elle courait après son train du soir Je l’attendais Depuis déjà tant d’années Le temps d’y croire, elle m’avait échappé  Elle était OH Et moi j’étais comme un fou Elle était OH A se mettre à genoux  Des cheveux blonds Y’en avais plein les wagons Mais ce n’était pas ceux que je cherchais Six heures trente six  En direction de Senlis Et chaque tour de roue me répétait  Qu’elle était OH Et moi j’étais comme un fou Elle était OH A se mettre à genoux  Dans ce train qui se traîne Dans des forêts d’H.L.M. Sous un ciel de fumée Elle se cache peut-être Dans un coin d’fenêtre Mais comment la trouver- Eh Eh Eh  Elle était OH  Et moi j’étais comme un fou Elle était OH  A se mettre à genoux  Voilà mon train qui s’envole Je vois des gondoles Des pigeons, des palais En gare de Venise Elle me donne sa valise C’est comme si j’y étais- Eh Eh Eh   Je n’y suis pas, J’ai la banlieue devant moi Et une fille qui saute sur le quai En gare de Sarcelles Le temps de voir que c’est elle Mon train repart et elle disparaît  Elle était OH Et moi j’étais comme un fou Elle était OH A se mettre à genoux"
33,"Julie, Julie",2:17,"Quand le vent du Nord vient balayer le pont  Oh Julie, Julie, Julie,  Quand la vie à bord ressemble à la prison  Oh Julie, Julie, Julie,  Et te voir sur le quai le matin du départ  Oh Julie, Julie, Julie,  Ton mouchoir disparaît quand on double le phare  Oh Julie, Julie, Julie,    Est-ce que tu m'attendras?  Est-ce que tu seras là?  Oh, est-ce que tu penses encore à moi?  Dis est-ce que tu penses encore à moi?  Oh, est-ce que tu penses encore à moi?    Un avion parfois nous jette du courrier  Oh Julie, Julie, Julie,  Mais voilà six mois que tu m'as oublié  Oh Julie, Julie, Julie,  Il paraît que la cale est bien loin d'être pleine  Oh Julie, Julie, Julie,  Pour finir le travail il faudra des semaines  Oh Julie, Julie, Julie,    Est-ce que tu m'attendras?  Est-ce que tu seras là?  Oh, est-ce que tu penses encore à moi?  Dis est-ce que tu penses encore à moi?  Oh, est-ce que tu penses encore à moi?"
34,Louisiana,2:49,"Comme tous les vagabonds  J'ai fait tous les boulots  De New-York à l'Orégon  D'Auckland à Buffalo  J'ai conduit un douze tonnes  Douze tonnes à Santa-Fé  Dans un port de Washington  Déchargé du café    Tous les chemins ont du bon  Qui reviennent au pays  Qui me ramènent à la maison  A l'amour de ma vie    Louisiana, je reviens  Louisiana, près de toi  Louisiana, au bout de mon chemin  Louisiana, tu es là    Tout ce que m'avait rapporté  Six mois à Charleston  Une souris me l'a croqué  En un soir à Boston  C'que j'ai gagné au Texas  En volant des chevaux  Je l'ai doublé à Las Vegas  Et perdu à Reno    Tous les chemins ont du bon  Qui reviennent au pays  Qui me ramènent à la maison  A l'amour de ma vie    Louisiana, je reviens  Louisiana, près de toi  Louisiana, au bout de mon chemin  Louisiana, tu es là"
35,Pauvre Pierrot,2:43,Quand on court après l’espoir On peut toujours aller voir Dans un autre port Comment se lève l’aurore  Vers lequel faut-il partir ? J’ai déjà entendu dire Là-haut vers le nord Il paraît qu’on rêve encore Quand on reste enfant dans l’âme Un jour on part pour Amsterdam Pour le marché aux fleurs Marché aux cœurs Marché aux idées Qui s’en vont en fumée  Pauvre Pierrot tu n’as plus de lune Et plus de feu dans ta cheminée Pauvre Pierrot tu n’as plus de plume Plus de héros pour te faire chanter  Quand on court après l’amour Des chansons de troubadours Chevaliers servants  De la Belle au Bois Dormant Quand on est peut-être fou Et qu’on ne trouve rien du tout Que des amours d’un soir C’est triste à voir Un Prince Charmant Si loin de son roman  Pauvre Pierrot tu n’as plus de lune Et plus de feu dans ta cheminée Pauvre Pierrot tu n’as plus de plume Plus de héros pour te faire chanter  On se donne tant de mal Pour grimper dans les étoiles Qu’on a oublié La terre qui colle à nos pieds Je serai bientôt content D’avoir de l’eau dans mon étang Un oiseau dans ma cour Au petit jour Ou une colombe Pour pleurer sur ma tombe  Pauvre Pierrot tu n’as plus de lune Et plus de feu dans ta cheminée Pauvre Pierrot tu n’as plus de plume Plus de héros pour te faire chanter
36,Un Peu de Paradis,2:21,"Tu ne portes plus ta robe clairs des jours d'été  Et tu as perdu le goût de plaire et de chanter  Ce n'est pas pour une larme que tu as versée  Qu'il faut changer ta vie, oublier de rêver  Qu'il faut changer ta vie, oublier de rêver  Et les soleils couchants et les étoiles de la nuit  Et les chansons du vent et les chemins de l'infini  T'attendent au fond de toi, sont tes richesses, tes amis  On a tous en nous un peu de paradis    Viens, fais-toi jolie, oublie ce soir qu'il n'est pas là  Viens, on va sortir en amoureux comme autrefois  Donne-moi un peu de ton chagrin à partager  Rien n'a changé ma vie, je n'ai pas oublié  Rien n'a changé ma vie, je ne peux pas t'oublier  Et les oiseaux tout blancs et les montagnes sous le ciel  L'eau vive des torrents, les plages d'or sous le soleil  M'ont tant parlé de toi, m'ont dit que rien n'était fini  On a tous en nous un peu de paradis    Et les soleils couchants et les étoiles de la nuit  Et les chansons du vent et les chemins de l'infini  T'attendent au fond de toi, sont tes richesses, tes amis  On a tous en nous un peu de paradis"
37,Le Roi du Blues,3:07,"Viens prendre un verre petite  La trompette ça donne chaud  Je ne refais mon tour qu'à minuit  Je vais jouer pour ces idiots  Qui ne savent même pas qui je suis    Tu veux savoir mon histoire  Tu veux boire à la gloire  De la musique, au roi du blues  Si le roi vit encore  Son royaume est bien mort  Je n'ai pas vu comment passait le temps  Et je n'ai plus vingt ans  Et je n'ai plus vingt ans    C'est à Chicago, en 51, dans un petit bar  C'est à Chicago, mon premier cachet à 25 dollars  Puis ma première jatte avec mon ami  Dizie Gillespie  Mon nom en grand à Carneggie Hall  Ça n'pouvait pas durer la vie    Tu veux savoir mon histoire  Tu veux boire à la gloire  De la musique, au roi du blues  Si le roi vit encore  Son royaume est bien mort  Je n'ai pas vu comment passait le temps  Et je n'ai plus vingt ans  Et je n'ai plus vingt ans    Tu veux du mélo  Ce soir j'ai vendu ma trompette en or  Tu veux du mélo  Quand je joue les gens parlent encore plus fort  Je bois un peu trop  Mon imprésario dit qu'je n'vaux plus rien  Pourtant je joue comme à Chicago  Crois moi je suis encore quelqu'un    Tu veux savoir mon histoire  Tu veux boire à la gloire  De la musique, au roi du blues  Si le roi vit encore  Son royaume est bien mort  Je n'ai pas vu comment passait le temps  Et je n'ai plus vingt ans  Et je n'ai plus vingt ans"
38,Taka Takata (La Femme du Toréro),2:35,"Taka takata kata kata kata  J'entends mon cœur qui bat  Taka takata kata kata kata  Au rythme de ses pas    La sangria coulait  A la feria de Tolède  La fille qui dansait  M'était montée à la tête  Quand un banderillo  Me dit ""L'ami, reste calme  Prends garde au torero  Si tu regardes sa femme""  Mais elle s'avance vers moi  Et laisse tomber sa rose  Avec un billet qui propose  Un rendez-vous à l'hacienda    On s'était enlacés sous l'oranger  Mais la dueña dont c'était le métier  Criait ""Vengeance, aux arènes!""  Le matador trompé  Surgit de l'ombre et s'avance  Moi, sur mon oranger  J'essaie de faire l'orange    Taka takata kata kata kata  J'entends mon cœur qui bat  Taka takata kata kata kata  Au rythme de ses pas    ""L'homme, tu vas payer""  Dit-il, ""Voici l'estocade  Mes picadors sont prêts  Et mon œil noir te regarde""  Et c'est depuis ce jour  Qu'un toréro me condamne  A balayer sa cour  Pour l'avoir faite à sa femme    Taka takata kata kata kata  J'entends mon cœur qui bat  Taka takata kata kata kata  Au rythme de ses pas"
39,Ce N'Est Rien Que du Vent,4:17,"De l’alcool et du brouillard J’en ai plein la tête Et dans la lumière noire Je me vois danser  Ce n’est rien, ce n’est que du vent Ce n’est rien, ce n’est que le vent qui fait rêver Je t’ai trouvée au hasard, Je te serre très fort Mais ce n’est rien que du vent, que du vent Je me sens bien contre toi, on a rien dit encore Mais ce n’est rien que du vent, que du vent  Je ne sais rien de ta vie Mais ta peau est douce Tu ne sais rien de celui Qui te fait danser  Ce n’est rien, ce n’est que du vent Ce n’est rien, ce n’est que le vent qui fait rêver Quelques regards, un sourire, et on s’est embrassés Mais ce n’est rien que du vent, que du vent On va s’asseoir, on va boire, pas besoin de penser Et ce n’est rien que du vent, que du vent  Ce n’est rien, ce n’est que du vent Ce n’est rien, ce n’est que le vent qui fait rêver On va partir tous les deux pour un restant de nuit Mais ce n’est rien que du vent, que du vent Si ce n’est pas de l’amour c’est quand même joli Quand ce n’est rien que du vent, que du vent"
40,Ma Dernière Chanson Pour Toi,2:40,"Elle était si simple, la première  Celle des amours buissonnières  Elle ne parlait que de toi    Et voilà, j´arrive à la centième  Elle te dit encore ""je t´aime""  Ma dernière chanson pour toi.    La première, je l´ai trouvée sans le vouloir  Je n´ai eu qu´à écouter ma guitare    J´avais presque perdu la raison  Dans mon imagination  Tu étais plus belle que toi    Elle était naïve, la première  Je l´ai faite pour te plaire  Elle ne parlait que de toi    Et voilà, j´arrive à la millième  Elle va te faire de la peine  Ma dernière chanson pour toi    Je ne sais pas bien comment je vais l´écrire  Il me reste trop de choses à te dire    Elle sera si triste, la dernière  J´aurais déjà dû la faire  Je recule à chaque fois    Elle sera terrible, mais quand même  Elle te dira que je t´aime  Ma dernière chanson pour toi"
41,Oh la La!,2:53,"Je ne dors qu’à peine, j’ai des palpitations Encore une semaine et c’est la quarantaine Elle a tout pour elle, elle est bien trop belle Elle donnerait des ailes à un centenaire fidèle Je suis au bord du délire, pauvre de moi Je n’ai plus qu’une chose à dire, et c’est « Oh! Là! Là!»  C’est : Oh! Là! Là! Oh! Là! Là! Oh! Là! Là! Que je l’aime  J’ai fais des piqûres, de l’acupuncture Un régime sans elle et quelques mois de cure Mais j’ai un problème, c’est toujours le même Je l’ai dans la peau et elle m’a dans la sienne Et même si ça n’est pas le martyre, ça le sera Je n’ai plus qu’une chose à dire, et c’est « Oh! Là! Là!»  C’est : Oh! Là! Là! Oh! Là! Là! Oh! Là! Là! Que je l’aime  Ca y est, j’agonise, son amour m’épuise Je ne tiendrai pas jusqu’au temps des cerises Mes amis, mes frères, voyez le notaire J’ai laissé chez lui mes volontés testamentaires Et quand il va vous les lire, ne riez pas Je n’avais qu’une chose à dire, c’était « Oh! Là! Là!»  C’est : Oh! Là! Là! Oh! Là! Là! Oh! Là! Là! Que je l’aime"
42,Qu'est-Ce Que J'Ai Pu Faire Hier Soir?,2:28,"Si je regarde autour de moi J’ai du rentrer très tard Qu’est-ce que j’ai pu faire hier soir ? Il y a des choses que jamais Je n’ai vues dans mon lit Qu’est-ce que j’ai fait cette nuit ?  Y’a un collant sur le fauteuil Un slip sur ma guitare Un caniche dans ma baignoire Moi qui me parfume au tabac Je sens le patchouli Qu’est-ce que j’ai fait cette nuit ?  J’ai des courbatures Et ça cogne dur  Dans ma tête Moi qui vis tout seul Qui boit du tilleul Ca m’inquiète  Si je regarde autour de moi J’ai du rentrer très noir Qu’est-ce que j’ai pu faire hier soir ? Après onze heures, onze heures et demie Je n’ai plus d’alibi Mais qu’est-ce que j’ai fait cette nuit ?  Dans la cuisine c’est la tempête Ca fume encore sur la moquette Avant que sonne la retraite J’ai du me battre longtemps  C’est tout de même pas mon traversin Qui bouge dans le noir Mais qu’est-ce que j’ai pu faire hier soir ? En tous les cas si c’est bien lui Il est drôlement joli Mais qu’est-ce que j’ai fait cette nuit ?  Laissons la dormir Je vais retenir Ma tendresse Quand je vais rentrer Elle m’aura quitté Sans adresse  La la la la la … Mais qu’est-ce que j’ai pu faire hier soir ? Mais qu’est-ce que j’ai fait cette nuit ?"
43,Quand on a du Feu,2:42,"Elle buvait son café L’addition était prête Et j’allais la laisser S’envoler, c’est trop bête  Elle a pris dans son paquet  Une cigarette Un garçon empressé A couru l’allumer  Pourquoi lui ? il est triste, il est tout petit Un briquet, et j’avais du génie  Quand on a du feu c’est un jeu de se décider Craque une allumette et tu peux tout t’imaginer Rien qu’une étincelle, mademoiselle je suis amoureux Venez, venez ce soir, venez chez moi, y’a du feu  Alors j’ai acheté  De quoi faire une flamme J’étais prêt à foncer Au moment où la dame  Sortirait de son paquet Une cigarette Sitôt dit, sitôt fait Je ne l’ai pas ratée  Quelques mots bien choisis et elle est à moi Je la vois me tomber dans les bras  Quand on a du feu c’est un jeu de les décider Craque une allumette et tu peux tout t’imaginer Rien qu’une étincelle, mademoiselle je suis amoureux Venez, venez ce soir, venez chez moi, y’a du feu  Elle n’a dit que merci Elle a pris son vestiaire Est sortie dans la nuit Je ne savais quoi faire  J’ai grillé à sa santé Une cigarette Et je l’ai regardée S’en aller en fumée"
44,Le Château de Sable,3:14,"On construit parfois comme les enfants  (Comme tous les enfants)  Un château de sable et de vent  Un château de sable qu´on bâtit pour l´éternité  Mais les tous premiers flots vont l´emporter    J´avais fait pour toi près de l´océan  (Comme tous les enfants)  Un amour de sable et de vent  Et pour cet amour  Pour toi la princesse du grand château  Rien n´était assez fou, ni assez beau    Mais les vagues montent et l´enfant qui revient  Ne retrouve que le sable  Des donjons, des tours, le lendemain matin  Il ne reste plus rien    On construit parfois comme les enfants  (Comme tous les enfants)  Un château de sable si grand  Et si vaste qu´on a l´impression de s´y promener.  Qu´il contiendrait la Méditerranée    J´avais fait pour toi près de l´océan,  (Comme tous les enfants)  Un amour de sable si grand  (Un amour de sable)  Qu´il était parti pour durer la vie  Il a tenu l´espace de la nuit    Mais les vagues montent et l´enfant qui revient  Ne retrouve que du sable  Des donjons, des tours, le lendemain matin  Il ne reste plus rien"
45,Don't Sit Under the Apple Tree [Live],1:46,"I wrote my mother  I wrote my father   And now I'm writing you too  I'm sure of mother  I'm sure of father  Now I wanna be sure of you     Don't sit under the apple tree  with anyone else but me  Anyone else but me, anyone else but me  No! No! No!  Just remember that I've been true to nobody else but you  So just be true to me     Don't go walking down lovers' lane with anyone else but me  Anyone else but me, anyone else but me  No! No! No!  Don't start showing off all your charms in somebody else's arms  You must be true to me  I'm so afraid that the plans we made underneath those moonlit skies  Will fade away and you're bound to stray if the stars get in your eyes  So, don't sit under the apple tree with anyone else but me  You're my L-O-V-E.     Don't sit under the apple tree  with anyone else but me  Anyone else but me, anyone else but me  No! No! No!  Just remember that I've been true to nobody else but you  So just be true to me     Don't go walking down lovers' lane with anyone else but me  Anyone else but me, anyone else but me  No! No! No!  Don't start showing off all your charms in somebody else's arms  You must be true to me  I'm so afraid that the plans we made underneath those moonlit skies  Will fade away and you're bound to stray if the stars get in your eyes  So, don't sit under the apple tree with anyone else but me  "
46,"Tellement Bu, Tellement Fumé",2:57,"Je ne me souviens même pas de la couleur de ses yeux Je crois bien qu’ils étaient bruns, Je parie qu’ils étaient bleus Je me rappelle seulement que je l’ai aimée Tellement bu, tellement fumé   Dans ma mémoire brouillard, je ne retrouve plus son prénom Dans mes idées fumée je fais à peine son brouillon Je ne sais plus ce qu’elle disait sauf que j’y ai cru Tellement fumé, tellement bu  L’oubli ça tient à quoi ? Des glaçons dans un verre Un halo de tabac  Dansant dans la lumière Ca tient à rien du tout, l’oubli C’est comme la vie  Je revois vaguement un studio mal meublé Mais qui pourrait me dire la couleur du papier ? Y avait sûrement un lit puisqu’on s’est aimé Tellement bu, tellement fumé  L’oubli ça tient à qui ? Une inconnue qui passe Qui s’égare une nuit Au fond de mon impasse L’oubli, ça tient à rien du tout Mais pas à nous  Une fugue en Normandie pour arroser le beau temps Un retour à Paris, je ne sais plus trop comment Sauf la vague impression que c’était foutu  Tellement fumé, tellement bu  Qu’est-ce que je suis con d’avoir déchiré sa photo J’aimerais bien la revoir, j’ai plus son numéro De toute façon, je ne sais plus téléphoner Tellement bu, tellement fumé"
47,Yellowstone Cowbear,4:10,Hey look at me I’m a dancing bear And I bow to a gypsy king He taught me everything y know And he plays a mean tambourine  So he got a gold ring in his ear I got a brass one in my nose For any mother’s son for any mamma’s cub That’s the way it goes  I like my life it’s all I know There’s nothing that I lack So why do I dream Of the bark of a tree To scratch my back And figure out Why I groove on rainbow trout  Dreams dreams dreams Recurrent dreams Why do I have these dreams Right foot in And right foot out That’s what it’s all about Dreams dreams  I watch the world go by Thru the bars of my mobil home Why ain’t I satisfied What do you mean by yellowstone  Now he’s got a foulard made of silk I got a collar I’ve got a chain But he drives our car he pays my bills I only dance when it doesn’t rain  Like any bear I ever seen Midway’s where I was raised But why do I dream Of sweet running streams So cool to wade and Tell me why I get so sleepy in wintertime  Dreams dreams dreams Recurrent dreams Why do I have these dreams Left foot in And left foot out That’s what it’s all about Dreams dreams  He’s got a lunch box I got a pail I climb a ladder he plays the drum He got a moustache I got a tail We just doing like we always done  Two steps is all I knew Two steps’s o.k. by me But why all these dreams Of rolling around On daisy greens I got no clue Just this feeling of déjà vu  Dreams dreams dreams…
48,Le Chemin de Papa,2:28,"Il était un peu poète et un peu vagabond  Il n´avait jamais connu ni patrie, ni patron  Il venait de n´importe où, allait aux quatre vents  Mais dedans sa roulotte nous étions dix enfants  Et le soir, autour d´un feu de camp  On rêvait d´une maison blanche en chantant    Qu´il est long, qu´il est loin, ton chemin, papa  C´est vraiment fatigant d´aller où tu vas  Qu´il est long, qu´il est loin, ton chemin, papa  Tu devrais t´arrêter dans ce coin    Mais il ne nous écoutait pas et dès le petit jour  La famille reprenait son voyage au long cours  A peine le temps pour notre mère de laver sa chemise  Et nous voilà repartis pour une nouvelle Terre Promise  Et le soir, autour d´un feu de camp  Elle rêvait d´une maison blanche en chantant    Qu´il est long, qu´il est loin, ton chemin, papa  C´est vraiment fatigant d´aller où tu vas  Qu´il est long, qu´il est loin, ton chemin, papa  Tu devrais t´arrêter dans ce coin    Et c´est ainsi que cahotant à travers les saisons  C´est ainsi que regardant par-dessus l´horizon  Sans même s´en apercevoir notre père nous a semés  Aux quatre coins du monde comme des grains de blé  Et quelque part au bout de l´univers  Roule encore la vieille roulotte de mon père    Qu´il est long, qu´il est loin, ton chemin, papa  C´est vraiment fatigant d´aller où tu vas  Qu´il est long, qu´il est loin, ton chemin, papa  Tu devrais t´arrêter dans ce coin"
49,Le Jardin du Luxembourg,5:57,"Le jardin du Luxembourg  Ça fait longtemps que je n´y étais pas venu  Il y a des enfants qui courent et des feuilles qui tombent  Il y a des étudiants qui rêvent qu´ils ont fini leurs études  Et des professeurs qui rêvent qu´ils les commencent  Il y a des amoureux qui remontent discrètement  Le tapis roux que l´automne a déroulé devant eux  Et puis il y a moi, je suis seul, j´ai un peu froid    Encore un jour sans amour  Encore un jour de ma vie  Le Luxembourg a vieilli  Est-ce que c´est lui?  Est-ce que c´est moi?  Je ne sais pas    Encore un jour sans soleil  Encore un jour qui s´enfuit  Vers le sommeil, vers l´oubli  Une étincelle évanouie    Là où cet enfant passe, je suis passé  Il suit un peu la trace que j´ai laissée  Mes bateaux jouent encore sur le bassin  Si les années sont mortes  Les souvenirs se portent bien    Encore un jour sans amour  Encore un jour de la vie  Un jour de pluie qui s´en va  Un jour de pluie loin de toi    Tu me disais que tu m´aimais  Je te croyais, tu me mentais  C´était trop beau pour être bien  Je suis partie chercher plus loin    Je te disais que je t´aimais  Et j´y croyais et c´était vrai  Tu étais tout, tout est fini  Tu es partie, tu es partout    Moi, je suis presque bien  Ma vie continue  Je vais comme elle vient  Mais si tu m´appelais  Tu verrais comme rien ne change    Moi, je suis presque bien  La vie continue  Je vais comme elle vient  Mais si tu m´appelais  Tu verrais comme rien ne change    Moins loin dans l´avenir  Y a-t-il un chemin pour nous réunir?    Viens, viens n´importe quand  Je t´attends ma dernière chance    Je voulais réussir dans ma vie  Et j´ai tout réussi, sauf ma vie  J´avais en moi un grain de folie  Qui n´a pas poussé, qui n´a pas pris  Dis-moi, c´que j´ai fait de ma vie  Dis-moi, c´que j´ai fait de ta vie    Je voulais que tu vives ma vie  Et toi, tu voulais vivre ta vie  J´avais en moi un grain de beauté  Que j´ai laissé germer à côté  Dis-moi, c´que j´ai fait de ta vie  Dis-moi, c´que j´ai fait de ma vie    Encore un jour sans amour  Encore un jour de la vie  Un jour de pluie qui s´en va  Un jour de pluie loin de toi    Toute une vie pour ta vie  L´éternité pour un jour  Je donne tout pour un rien  Pour te revoir faire un détour  Par le jardin du Luxembourg    Toute une vie pour ta vie  L´éternité pour un jour  Pour un sourire, un regard  Pour le délire d´un espoir    Je vais creuser la tombe de mon passé  Je vais courir le monde pour te trouver  Je vais briser la glace qui nous sépare  Voir le bonheur en face dans ton miroir    La vie ne vaut la peine qu´à travers toi  Tous mes chemins me mènent où tu iras  Tous les chemins du monde vont vers ta vie  Vers la lumière de ta vie."
