,song,time,lyrics
81,Paris,2:42,"On se rappelle les chansons.  Un soir d'hiver, un frais visage,  La scène à marchands de marrons,  Une chambre au cinquième étage,  Les cafés crèmes du matin,  Montparnasse, le Café du Dôme,  Les faubourgs, le Quartier latin,  Les Tuileries et la Place Vendôme.    Paris, c'était la gaieté, Paris,  C'était la douceur aussi.  C'était notre tendresse.  Paris, tes gamins, tes artisans,  Tes camelots et tes agents  Et tes matins de printemps,  Paris, l'odeur de ton pavé d'oies,  De tes marronniers, du bois,  Je pense à toi sans cesse.  Paris, je m'ennuie de toi, mon vieux.  On se retrouvera tous les deux,  Mon grand Paris.    Évidemment, il y a parfois  Les heures un peu difficiles  Mais tout s'arrange bien, ma foi.  Avec Paris, c'est si facile.  Pour moi, Paris, c'est les beaux jours  Les airs légers, graves ou tendres.  Pour moi, Paris, c'est mes amours  Et mon cœur ne peut se reprendre.    Paris, tu es ma gaieté, Paris.  Tu es ma douceur aussi.  Tu es toute ma tendresse.  Paris, tes gamins, tes artisans,  Tes camelots et tes agents  Et tes matins de printemps,  Paris, l'odeur de ton pavé d'oies,  De tes marronniers, du bois.  Je pense à toi sans cesse.  Paris, je m'ennuie de toi, mon vieux.  On se retrouvera tous les deux,  Mon grand Paris"
82,Plus Bleu Que Tes Yeux,3:10,"Plus bleu que le bleu de tes yeux, Je ne vois rien de mieux, Même le bleu des cieux. Plus blond que tes cheveux dorés Ne peut s'imaginer, Même le blond des blés. Plus pur que ton souffle si doux, Le vent, même au mois d'août, Ne peut être plus doux. Plus fort que mon amour pour toi, La mer, même en furie, Ne s'en approche pas. Plus bleu que le bleu de tes yeux, Je ne vois rien de mieux, Même le bleu des cieux.  Si un jour tu devais t'en aller Et me quitter, Mon destin changerait tout-à-coup Do tout au tout.  Plus gris que le gris de ma vie, Rien ne serait plus gris, Pas même un ciel de pluie. Plus noir que le noir de mon c?ur, La terre en profondeur N'aurait pas sa noirceur. Plus vide que mes jours sans toi, Aucun gouffre sans fond Ne s'en approchera. Plus long que mon chagrin d'amour, Même l'éternité Près de lui serait court. Plus gris que le gris de ma vie, Rien ne serait plus gris, Pas même un ciel de pluie.  On a tort de penser, je sais bien, Aux lendemains. A quoi bon se compliquer la vie Puisqu'aujourd'hui...  Plus bleu que le bleu de tes yeux, Je ne vois rien de mieux, Même le bleu des cieux. Plus blond que tes cheveux dorés Ne peut s'imaginer, Même le blond des blés. Plus pur que ton souffle si doux, Le vent, même au mois d'août, Ne peut être plus doux. Plus fort que mon amour pour toi La mer, même en furie, Ne s'en approche pas. Plus bleu que le bleu de tes yeux, Je ne vois que les rêves Que m'apportent tes yeux... "
83,Qu'as-Tu Fait John?,2:16,"Dans le cœur de la Louisiane,  John, sous un soleil de plomb,  Travaille près de La Savane  Dans un grand champ de coton.  Il transpire à grosses gouttes.  Il a chaud, il n'en peut plus  Lorsque soudain, sur la route,  Une foule est accourue.  Vers le pauvre John qui tremble,  Margaret lève le doigt.  A la foule qui se rassemble,  Elle a dit, ""Il s'est jeté sur moi!""    Qu'as-tu fait John? Qu'as-tu fait?  Il s'est jeté sur une femme blanche.  Qu'as-tu fait John? Qu'as-tu fait?  Il avait trop bu dimanche,  Ivre comme un porte-paix.  Qu'as-tu fait John? Qu'as-tu fait?    On emmène John au village  A la maison du sheriff.  Tous les blancs, hurlant de rage,  Réclament un jugement hâtif.  ""C'est un salaud: qu'on le pende!  Pour leur donner une leçon!""  John gigote sous la branche.  Un frisson, puis c'est fini.  Les hommes blancs, les femmes blanches  Vont se coucher dans la nuit.    Qu'as-tu fait John? Qu'as-tu fait?  Faut pas toucher aux femmes blanches.  Qu'as-tu fait John? Qu'as-tu fait?  T'as l'air fin au bout de la branche!  T'es pendu et c'est bien fait.  Qu'as-tu fait John? Qu'as-tu fait?    Sur la maison qui sommeille,  Margaret frappe à grands coups.  Le sheriff qui se réveille  Lui demande: ""Que voulez-vous?  C'est moi qui voulais le nègre"",  Dit-elle. ""Je viens m'accuser.  C'est moi qui aimais le nègre,  Puis John m'a refusée.""  Le sheriff est en colère  ""Oh! Que d'histoires pour un noir!  Allons, faut pas vous en faire!  Bonsoir, Margaret! Bonsoir!""    Qu'as-tu fait John? Qu'as-tu fait?  Refuser une femme blanche!  Qu'as-tu fait John? Qu'as-tu fait?  Te v' là pendu à une branche.  Une voix répond dans le vent  ""Il est plus heureux qu'avant  John est au paradis  Où les pauvres nègres y prient.  John est maintenant joueur.""  Il est à la boîte du Bon Dieu"
84,Qu'il Était Triste Cet Anglais,4:13,"C'était le décor attendu  D'un bar de la Tamise  Avec son ennui répandu  Comme une fumée grise  Son frisson de journaux froissés  Son tintement de verres  Et les murmures étouffés  De ses clients sévères    Qu'il était triste, cet Anglais  Dont la main du temps n'avait fait  Qu'estomper doucement les traits  De son visage  Tout seul, immobile et muet  Debout près du bar, il buvait  On aurait dit qu'il revenait  D'un long voyage    Quand il eût trop bu, tout à coup  De ses yeux, deux larmes glissèrent  Quelqu'un a dit, ""Voilà qu'il est soûl !""  Et puis des secondes passèrent    Pourtant, moi qui le regardais  Ça me serrait, ça me serrait  Je mêlais à ses pleurs secrets  La terre entière  Car je n'avais pas bien compris  Ce qu'il disait rien que pour lui   ""My beloved stayed in Paris""    Peut-être avait-il épuisé  Toutes les aventures  Ou traînait-il un c?ur usé  Par une vie trop dure  Avait-il le spleen du marin  Pour les terres promises  Ou faisait-il un grand chagrin  D'une simple bêtise    Qu'il était triste, cet Anglais  Que, chaque soir, je retrouvais  Portant le poids de son secret  Impénétrable  Tout seul, immobile et muet  Debout près du bar, il buvait  Le même jeu recommençait  A chaque table    Certains le guettaient en dessous  Et les larmes les faisaient rire  J'entendais : ""Voilà qu'il es soûl!""  C'est tout ce qu'ils trouvaient à dire    Mais quand je m'approche de lui  Il me confia d'un air surpris  ""My beloved stayed in Paris  Stayed in Paris""  S'il vous plaît, barman, qu'est-ce qu'il a ?  Et le barman me répondit :  ""Sa bien-aimée est à Paris  Morte, peut-être""  ""My beloved stayed in Paris  My beloved stayed in Paris  In Paris  In Paris"""
85,Rien de Rien,2:18,"Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien! Rien! Rien!  Il ne se passe jamais rien!  Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien! Rien! Rien!  Il ne se passe jamais rien!    Du matin à  l'heure où je me couche  Tout ici est calme et banal  J'aimerais qu'y s'passe quelque chose de louche  De la prime ou du pas normal    Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien! Rien! Rien!  Il ne se passe jamais rien!    Voici un couple qui murmure  Et dans une chambre veut se glisser  Je devine une tendre aventure  Mais ils vont chacun d'leur côté!    Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien! Rien! Rien!  Il ne se passe jamais rien!    Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien!  Il ne se passe jamais rien!  Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien! Rien! Rien!  Il ne se passe jamais rien!    Deux hommes parlent à  voix basse  Discutant pleins d'animation  Pour écouter, je change de place  Mais hélas, je n'entends que oui, non    Rien de rien  Il ne se passe jamais rien pour moi  Je me demande pourquoi!  Rien! Rien! Rien!  Il ne se passe jamais rien!    Ce qu'y s'passe pas, j'aimerais qu'ça s'passe  Que ça s'passe ne serait-ce que pour moi  Comme ca je verrais ce qu'y s'passe  Et je pourrais dire qu'ca s'passe pas!    Rien de rien  Il ne se passe jamais rien pour moi  Et je me demande pourquoi!  Rien  Il ne se passe jamais rien!"
86,T'Es l'Homme Qu'il Me Faut,2:54,"T'es l'homme qu'il me faut. T'en fais jamais trop. J'ai eu beau chercher, Je n'ai rien trouvé, Pas un seul défaut. T'es l'homme, t'es l'homme, t'es l'homme, T'es l'homme qu'il me faut.  T'aimes bien t'amuser. T'aimes bien rigoler Mais tu deviens sérieux, Quand c'est merveilleux. T'en fais jamais trop. T'es l'homme, t'es l'homme, t'es l'homme, T'es l'homme qu'il me faut.  Quand je sors avec toi, J' m'accroche à ton bras. Les femmes, elles te voient. Toi, tu ne les vois pas. Heureusement pour moi, Pour toi, pour toi, pour toi, Il n'y a que moi.  J'aime aussi ta voix. Parle, parle-moi. Parle-moi de nous. Parle-moi de tout. Je me sens si bien, Si bien, si bien, si bien, Oh oui, vraiment bien.  T'es l'homme qu'il me faut. T'en fais jamais trop. Tu es les beaux jours. Tu es notre amour. Tu es ma lumièr', Ma vie, ma vie, ma vie, Ma vie toute entière.  Tu es toute la tendresse. T'es toutes les caresses. T'es tous les ""je t'aim'"". C'est inouï, quand même. T'en fais jamais trop. T'es l'homme, t'es l'homme, t'es l'homme, T'es l'homme qu'il me faut.  Tu es mon problème. Je ne comprends pas Car, malgré tout ça, Moi aussi, Moi aussi, Mai aussi, Je t'aime..."
87,Tatave,3:53,"La venue au monde, c'est un vrai char. a'y a des périodes pour les veinards Puis d'autres où ne naissent que des cloches. Tac tacatactac - tsoin tsoin.  Tatav', c'est là qu'il s'est trouvé. Il a tiré, tiré A la loterie de l'existence La série des ceuss' qu'ont pas de chance, Des pas beaux gosses et des paumés, Des ceux qui bectent à la cuisine, Qui marchent à côté d' leurs bottines Et qui doiv'nt jamais la ram'ner.  Tatave ! Tatave ! Il était pas gâté !  Dans ces cas-là, sans hésiter, La raison command' de chercher, Sans tarder un' consolation. Tac tacatactac - tsoin tsoin.  Tatav', dans l' piège, il est tombé. Il a tiré, tiré Au jeu de l'amour, un' mauvais' brème, Un d' ces lots qui dis'nt ""comme on s'aime"" Juste à la veille de vous doubler, De ces filles ardentes et si belles Que rien semble assez beau pour elles Tant on craint de les voir se tirer.  Tatave ! Tatave ! Cett' môm', ell' t'a quimpée !  Dès qu'il eût connu cett' souris, Tatave alla chercher l' grisby Indispensable pour la gâter. Tac tacatactac - tsoin tsoin.  Tatave, à c' truc-là, s'est mouillé. Il a tiré, tiré Sur l'employé qui faisait d' la r'biffe, Tiré sur deux mecs de la renifle Qui surgissaient, enfouraillés, Pas pressés d' mourir, les perdreaux. A cett' pomme, ont pas fait d' cadeau. Tatav' su' l'tas ils l'ont r'passe.  Tatave ! Tatave ! Le jeu était truqué! Pauvre Tatave."
88,Une Valse,3:20,"Une valse,  Une étrange valse  Tient toute la place  Dans ma rêverie  Et dans ma vie,  Elle évoque  Une lointaine époque,  Un décor baroque,  L'ancienne Russie  Et ses folies  Et j'invente  Une ville immense  Qui chante et qui danse  Le Saint-Pétersbourg  Des nuits blanches.    Je m'évade,  Roulée dans ces vagues,  Touchée par la grâce.  Je ferme les yeux.  C'est merveilleux    Et ma valse  Tourne dans les glaces  De tout un palace  D'or et de cristal,  Ces soirs de bal.  Robe longue,  Envol de colombe,  La lumière et l'ombre,  Tout tourne à la fois  Autour de moi.  J'ai la fièvre  De sang sur mes lèvres  Le feu de la fête.  Je ne sais plus bien  Si je rêve    Et je danse  Dans ma robe blanche,  Deux doigts sous la manche  D'un jeune aspirant.  J'ai dix-sept ans.    Cette valse,  Ce n'est que la valse  Que l'orchestre en face,  Dans ce cabaret,  Joue sans arrêt.  Mon beau prince  N'est ni grand, ni mince.  Dans le froid qui pince,  Il fait son métier.  C'est le portier  Du ciel pâle.  Une neige sale  Descend en rafales  Et tombe sans bruit  Sur Pigalle    Les enseignes  En lettres qui saignent  S'allument et s'éteignent  Au cœur de Paris  Hôtel de Russie  Hôtel de Russie  Hôtel de Russie"
89,La Valse de l'Amour,2:18,"C'est la valse d'amour  Qu'on chante dans les faubourgs.  C'est la romance  Que chacun danse  En attendant l'amour.  Il y a toujours un cœur  Qui cherche un autre cœur,  Alors commence  Une romance.  C'est la valse d'amour.    Il habitait juste en face de chez elle.  Elle habitait juste en face de chez lui.  Il a pensé: ""Oh mon Dieu, qu'elle est belle!""  Elle a pensé: ""Il n'y a pas mieux que lui.""    C'est la valse d'amour  Qu'on chante dans les faubourgs.  C'est la romance  Que chacun danse  En attendant l'amour.  Il y a toujours un cœur  Qui cherche un autre cœur,  Alors commence  Une romance.  C'est la valse d'amour.    Il y a toujours un garçon pour une fille.  Il y a toujours une fille pour un garçon,  Alors, pour peu que la fille soit gentille,  L'histoire s'arrange d'une tendre façon.    C'est la valse d'amour  Qu'on chante dans les faubourgs.  C'est la romance  Que chacun danse  En attendant l'amour.  Il y a toujours un cœur  Qui cherche un autre cœur,  Alors commence  Une romance.  C'est la valse d'amour"
90,Il  y Avait,3:09,"Il y avait un garçon qui vivait simplement,  Travaillant dans le faubourg.  Il y avait une fille qui rêvait simplement  En attendant l'amour.  Il y avait le printemps,  Le printemps des romans  Qui passait en chantant  Et cherchait deux cœurs troublants  Pour prêter ses serments  Et en faire des amants.    Il y a eu un moment merveilleux,  Lorsque leurs regards se sont unis.  Il y a eu ces instants délicieux  Où, sans rien dire, ils se son compris.  Il y a eu le destin  Qui a poussé le gamin  A lui prendre la main.  Il y a eu la chaleur,  La chaleur du bonheur  Qui leur montait au cœur.    Il y avait cette chambre meublée  Aux fenêtres donnant sur la cour.  Il y avait ce couple qui s'aimait  Et leurs phrases parlaient de toujours.  Il y avait le gamin  Qui promenait sa main  Dans les cheveux de lin  De la fille aux yeux rêveurs  Tandis que dans leur cœur  S'installait le bonheur.    Il y a eu ces deux corps éperdus  De bonheur, de joies sans pareils.  Il y a eu tous les rêves perdus  Qui remplaçaient leurs nuits sans sommeil.  Il y a eu le moment  Où, soudain, le printemps  A repris ses serments.  Il y a eu le bonheur  Qui s'est enfui en pleurs  D'avoir brisé deux cœurs.    Il y avait un garçon qui vivait simplement,  Travaillant dans le faubourg.  Il y avait une fille qui pleurait en songeant  A son premier amour.  Il y avait le destin  Qui marchait son chemin  Sans s'occuper de rien.  Tant qu'il y aura des amants,  Il y aura des serments qui ne dureront qu'un printemps."
91,À Quoi Ça Sert l'Amour?w/ Théo Sarapo,2:25,"A quoi ça sert, l'amour  On raconte toujours  Des histoires insensées  A quoi ça sert d'aimer    L'amour ne s'explique pas   C'est une chose comme ça   Qui vient on ne sait d'où  Et vous prend tout à coup    Moi, j'ai entendu dire  Que l'amour fait souffrir  Que l'amour fait pleurer  A quoi ça sert d'aimer     L'amour, ça sert à quoi   A nous donner d'la joie  Avec des larmes aux yeux  C'est triste et merveilleux     Pourtant on dit souvent  Que l'amour est décevant  Qu'il y a un sur deux  Qui n'est jamais heureux    Même quand on l'a perdu  L'amour qu'on a connu  Vous laisse un gout de miel   L'amour c'est éternel     Tout ça c'est très joli  Mais quand tout est fini  Il ne vous reste rien  Qu'un immense chagrin    Tout ce qui maintenant  Te semble déchirant  Demain, sera pour toi  Un souvenir de joie     En somme, si j'ai compris  Sans amour dans la vie  Sans ses joies, ses chagrins  On a vécu pour rien     Mais oui! Regarde-moi   A chaque fois j'y crois   Et j'y croirait toujours  Ça sert à ça l'amour     Mais toi, tu es le dernier   Mais toi' tu es le premier   Avant toi y avait rien  Avec toi je suis bien     C'est toi que je voulais   C'est toi qu'il me fallait   Toi que j'aimerais toujours  Ça sert à ça l'amour"
92,Autumn Leaves [Les Feuilles Mortes],3:27,"The falling leaves drift by the window  The autumn leaves of red and gold  I see your lips, the summer kisses  The sun-burned hands I used to hold    Since you went away the days grow long  And soon I'll hear old winter's song  But I miss you most of all my darling  When autumn leaves start to fall    C'est une chanson, qui nous ressemble  Toi tu m'aimais, et je t'aimais  Nous vivions tous les deux ensemble  Toi qui m'aimais, moi qui t'aimais  Mais la vie sépare ceux qui s'aiment  Tout doucement sans faire de bruit  Et la mer efface sur le sable les pas des amants désunis    Since you went away the days grow long  And soon I'll hear old winter's song  But I miss you most of all my darling  When autumn leaves start to fall"
93,J'M'en Fous Pas Mal,4:18,"Je suis née, Passage de la Bonne Graine  J’en ai pris de la graine, et pour longtemps  Je travaille comme un chien toute la semaine  Je vous jure que le patron, il est content  Mes amies se sont mises en colère  “C’est pas bien malin, ce que tu fais là  Faut ce qu’y faut, mais toi, tu exagères,  Tu verras qu’un jour, tu le regretteras”    Je m’en fous pas mal  Y peut m’arriver n’importe quoi  Je m’en fous pas mal  J’ai mon dimanche qui est à moi  C’est peut-être banal  Mais ce que les gens pensent de vous  Ça m’est égal!  Je m’en fous!  Il y a les bords de la Seine  Il y a l’avenue de l’Opéra  Il y a le Bois de Vincennes  Quel beau dimanche on a là  Et puis, y a le bal  Qui vous flanque des frissons partout  Y a des étoiles  Qui sont plus belles que les bijoux  Y a les beaux mâles  Qui vous embrassent dans le cou  Le reste, après tout,  Je m’en fous!    Ce fut par un de ces beaux dimanches  Que tous deux l’on se mit à danser  De grands yeux noirs, de longues mains blanches  Alors, je me suis laissée embrasser  Mes amies se sont mises en colère  “Ce type-là, c’est connu, il a pas de cœur  C’est un va-nu-pieds, un traîne-misère  Y t’en fera voir de toutes les couleurs”    Je m’en fous pas mal  Il peut m’arriver n’importe quoi  Je m’en fous pas mal  J’ai mon amant qui est à moi  C’est peut-être banal  Mais ce que les gens pensent de vous  Ça m’est égal!  Je m’en fous!    Il y a ses bras qui m’enlacent  Il y a son corps doux et chaud  Il y a sa bouche qui m’embrasse  Ha, mon amant, ce qu’il est beau!  Et puis y a le bal  Quand je suis dans ses bras c’est fou  Je me trouverais mal  Quand il me dit “Viens! Rentrons chez nous!”  Ah l’animal!  Avec lui, j’irais n’importe où  Le reste après tout,  Je m’en fous!    J’ai vécu des heures si jolies  Quand il me tenait entre ses bras  Je n’aurais jamais cru que dans la vie  On puisse être heureuse à ce point-là  Mais un jour où tout n’était que rires  Un jour de printemps rempli de joie  Il s’en est allé sans rien me dire  Sans même m’embrasser une dernière fois    Je m’en fous pas mal  Y peut m’arriver n’importe quoi  Je m’en fous pas mal  J’ai mon passé qui est à moi  C’est peut-être banal  Mais ce que les gens pensent de vous  Ça m’est égal  Je m’en fous!  Les souvenirs qui m’enlacent  Chantent au fond de mon cœur  Et tous les coins où je passe  Me rappellent mon bonheur  Et puis y a le bal  Je danse, et je ferme les yeux  Je crois que c’est encore nous deux  Parfois j’ai mal  J’ai mon cœur qui frappe à grands coups  Ça m’est égal  Je m’en fous!"
94,Le Grand Voyage du Pauvre Nègre,3:48,"LE GRAND VOYAGE DU PAUVRE NÈGRE  Soleil de feu sur la mer rouge, Pas une vague rien ne bouge Dessus la mer un vieux cargo Qui s'en va jusqu'à Bornéo. Et dans la soute pleure un nègre, Un pauvre nègre, un nègre maigre, Un nègre maigre dont les os semblent vouloir trouer la peau.  REFRAIN  Oh yo Oh yo Monsieur Bon Dieu, c'est pas gentil, Moi pas vouloir quitter pays Moi voulu voir le grand bateau Qui crach' du feu et march' sur l'eau. Et sur le pont moi j'ai dormi, Alors bateau il est parti, Et capitaine a dit comm' ça : ""Nègreau charbon il travaill'ra !"" Monsieur Bon Dieu, c'est pas gentil, Moi pas vouloir quitté pays. Oh yo Oh yo. Oh yo Oh yo Oh yo.   2. Toujours plus loin autour du monde Le vieux cargo poursuit sa ronde. Le monde est grand... Toujours des ports... Toujours plus loin... Encor' des ports... Et dans la soute pleure un nègre, Un pauvre nègre, un nègre maigre, Un nègre maigre dont les os Semblent vouloir trouer la peau.  REFRAIN  Oh yo... Oh yo... Monsieur Bon Dieu, c'est pas gentil, Y'en a maint'nant perdu pays. Pays à moi très loin sur l'eau Et moi travaille au fond bateau ; Toujours ici comm' dans l'enfer, Jamais plus voir danser la mer, Jamais plus voir grand ciel tout bleu, Et pauvre nègre malheureux. Monsieur Bon Dieu, c'est pas gentil, Moi pas vouloir quitter pays. Oh yo... Oh yo...   3. Au bout du ciel sur la mer calme Dans la nuit claire il voit des palmes, Alors il crie : ""C'est mon pays !"" Et dans la mer il a bondi. Et dans la vague chante un nègre, Un pauvre nègre, un nègre maigre, Un nègre maigre dont les os Semblent vouloir trouer la peau.  REFRAIN  Oh yo... Oh yo... Monsieur Bon Dieu, toi bien, gentil, Ramener moi dans mon pays. Mais viens Bon Dieu... Viens mon secours, Moi pas pouvoir nager toujours. Pays trop loin pour arriver Et pauvre négre fatigué. Ça y'est... Fini !... Monsieur Bon Dieu !... Adieu pays... Tout l'monde adieu... Monsieur Bon Dieu, c'est pas gentil, Moi pas vouloir quitter pays."" Oh yo... Oh yo..."
95,La Java de Cézigue,3:07,"Cézigue est un p'tit bonhomme Rose et  joufflu comme un' pomme Qui joue d'l'accordéon L' soir chez un bougnat de la rue d'Charenton. Faut l'voir avec sa casquette Mise à la casseur d'assiettes Et son p'tit bout d'mégot Qui l'fait sans arrêt clignoter des carreaux. Moi, d'habitude, la musique, C'est rigolo, ça me donne envie d'roupiller, Ça me rend neurasthénique Et j'me sens pas du tout pour gambiller. Ah oui, mais quand c'est l'p'tit Cézigue En bras d'chemise qui fait l'zigue. Il tir' des sons d'son accordéon Qui fich'nt le frisson. On vous corn' dans les oreilles Qu'les javas sont tout's pareilles. Et ben ceux qui dis'nt ça C'est qu'ils connaiss'nt pas Cézigue et sa java.   Quand l'Cézigue a fait un' touche, La môm' n'attrap' pas les mouches Et la carrée d'l'hôtel Devient tout à coup la succursal'du ciel Et puis après, le béguin s'tasse. Pour un mot qui n'est pas en place, C'est fini d'rigoler. Cézigue se déguise en machine à boss'ler. Quand un monsieur ordinaire Corrige un' dam' parc' qu'il a les nerfs agacés, Ça chang' de plac' la poussière Mais cinq minut's après, tout est classé. REFRAIN oui, mais quand c'est qu'c'est Cézigue En bras d'chemis' qui fait l'zigue, Y fout des gnons, Quell' distribution ! Ca fich' le frisson On vous corn' dans les oreilles Qu' les javas sont tout's pareilles. Eh ben ceux qui dis'nt ça, C'est qui connaiss'nt pas Cézique et sa java.   Vous pensez bien que Cézigue Ne sort pas d'un' caiss' de fiques Comme on l' demande partout. Qui fass' n'importe quoi,c'est jamais pour des clous Y pourrait comm' tout comme les potes. R'paumer ça à la belote Ou bien sur le toquard Qui fait à la p'lous' le grand coup d'Trafalgar. Non il en met à la planque Sans avoir sa Bugatti comme un gigolo, Il a un compte à la banque Et un' bath petit' crèche au bord de l'eau. REFRAIN Aussi, quand on voit Cézigue En bras d'chemis' qui fait l'zigue Sans attiger, Mêm' les étrangers Dis'nt : ""Y sait nager"". On vous corn' dans les oreilles Qu' la vie n'est pas un' merveille. Eh ben ceux qui dis'nt ça, C'est qui connaiss'nt pas Cézigue et sa java.  Comm' tous les soirs au musette Y rappliqu' des gens très chouettes L'député du quartier Y vient d'temps en temps pour siffler un d'mis'tier Au ministre, sans intrigue, Il a d'mandé, pour Cézigue, Au nom d'tous les danseurs, Simplement, l'ruban de la Légion d'honneur. Mais Cézigue est un modeste Et comme il trouv'qu'un ruban ça n'a l'air de rien ; On y a collé, quel beau geste, La médaill' de l'encourag'ment au bien ! REFRAIN Alors, fallait voir Cézigue, Devant l'miniss', fair' le zigue : Les officiels L'vaient les bras au ciel C'qui fait, c'est réel, Qu'à l'Elysée, n'vous déplaise, En plac' de la Marseillaise, Dans les soiré's d'gala, Tout l'monde entendra (ou Doumergue entendra) Cézigue et sa java !"
96,Le Petit Monsieur Triste,2:52,"LE PETIT MONSIEUR TRISTE  Le petit monsieur triste Qui ne sort que la nuit a de très gros ennuis Mais c'est un égoïste Il les garde pour lui. Et tous les gros ennuis Du petit monsieur triste Le suivent dans la nuit, Courent derrière lui, Galopent sur la piste Du petit monsieur triste Qui a des tas d'ennuis Le rêve d'un joli piano Sur lequel il ferait des gammes. De belles gammes pour sa femme Do ré mi fa sol la si do. Dodo.  2. Le petit monsieur triste A beaucoup de chagrin Sa femme aimait Chopin Lui n'était pas pianiste Et le regrettait bien. Or sa femme un matin Suivit un grand pianiste Qui jouait du Chopin Pour faire du chagrin Au petit monsieur triste Qui n'était pas pianiste Et le regrettait bien.  3. Alors mélancolique Et le coeur tout meurtri Il ramena chez lui Un piano mécanique Pour calmer ses ennuis. Et puis il revendit Cette boîte à musique Qui faisait trop de bruit Et jouait dans la nuit Comme une mécanique Des airs mélancoliques Qui doublaient ses ennuis.  4. Le petit monsieur triste Qui ne sort que la nuit Car le sommeil le fuit Boit seul en égoïste Pour noyer ses ennuis Il boit toute la nuit Le petit monsieur triste, Puis il rentre chez lui Et seul dans son grand lit, Le petit monsieur triste Rêve qu'il est pianiste Et qu'il n'a plus d'ennuis.  Il rêve d'un joli piano Sur lequel il ferait des gammes, De belles gammes pour sa femme : Do Ré Mi Fa Sol La Si Do. Do do"
97,'Cause I Love You (Du Matin Jusqu'au Soir),2:52,"All day long  Life’s a song  Just can’t do any wrong  ‘Cause I love you  Just a glance  When we dance  And I fall in a trance  ‘Cause I love you  It’s like floating on air  With no worry or care  I’m in Heaven enchanted, I swear!  You make fear  Disappear  When I feel you are near  ‘Cause I love you  What a wonderful thrill  ‘Cause I know that I will  Always love you  It may not be new  But believe me it’s true  When I say “I love you”  All day long  Live’s a song  All because I love you.    All day long  Life’s a song  Just can’t do any wrong  ‘Cause I love you  Just a glance  When we dance  And I fall in a trance  ‘Cause I love you  It’s like floating on air  With no worry or care  I’m in Heaven enchanted, I swear!  You make fear  Disappear  When I feel you are near  ‘Cause I love you  What a wonderful thrill  ‘Cause I know that I will  Always love you  It may not be new  But believe me it’s true  When I say “I love you”  All day long  Live’s a song  All because I love you."
98,Les Autumn Leaves,3:29,"The falling leaves drift by the window  The autumn leaves of red and gold  I see your lips, the summer kisses  The sun-burned hands I used to hold    Since you went away the days grow long  And soon I'll hear old winter's song  But I miss you most of all my darling  When autumn leaves start to fall    C'est une chanson, qui nous ressemble  Toi tu m'aimais, et je t'aimais  Nous vivions tous les deux ensemble  Toi qui m'aimais, moi qui t'aimais  Mais la vie sépare ceux qui s'aiment  Tout doucement sans faire de bruit  Et la mer efface sur le sable les pas des amants désunis    Since you went away the days grow long  And soon I'll hear old winter's song  But I miss you most of all my darling  When autumn leaves start to fall"
99,Don't Cry (C'Est d'La Faute),2:47,"Don’t cry  Brush those tears from your eyes  Make your heart realize  It’s no use to regret  Don’t cry  Bid those blues a goodbye  Don’t just sit there and sigh  Maybe soon you’ll forget    I know all your hopes and your dreams are gone  But life with its memories goes on and on    Please try  Maybe soon by and by  You’ll give love one more try  Oh! My darling, don’t cry    I know all your hopes and your dreams are gone  But life with its memories goes on and on    Please try  Maybe soon by and by  You’ll give love one more try  So my darling, don’t cry"
100,"Hymne à l'Amour [Hymne Á L'amour]w/ Choeurs De René Saint-Paul, Robert Chauvigny, Marc Bonel",3:25,Le ciel bleu sur nous peut s'effondrer  Et la terre peut bien s'écrouler  Peu m'importe si tu m'aimes  Je me fous du monde entier  Tant que l'amour inondera mes matins  Tant que mon corps frémira sous tes mains  Peu m'importe les problèmes  Mon amour puisque tu m'aimes    J'irais jusqu'au bout du monde  Je me ferais teindre en blonde  Si tu me le demandais  J'irais décrocher la lune  J'irais voler la fortune  Si tu me le demandais  Je renierais ma patrie  Je renierais mes amis  Si tu me le demandais  On peut bien rire de moi  Je ferais n'importe quoi  Si tu me le demandais    Si un jour la vie t'arrache à moi  Si tu meurs que tu sois loin de moi  Peu m'importe si tu m'aimes  Car moi je mourrais aussi  Nous aurons pour nous l'éternité  Dans le bleu de toute l'immensité  Dans le ciel plus de problèmes  Mon amour crois-tu qu'on s'aime  Dieu réunit ceux qui s'aiment
